year,county,cause,sex,age_code,N
100,0316,01,1,21,1
100,0316,03,1,13,1
100,0316,03,2,16,1
100,0316,03,1,18,1
100,0316,04,1,17,1
100,0316,04,1,19,1
100,0316,05,2,11,1
100,0316,05,2,12,1
100,0316,05,2,16,1
100,0316,05,1,18,1
100,0316,05,2,20,2
100,0316,05,2,22,1
100,0316,05,2,23,1
100,0316,07,2,16,1
100,0316,07,2,17,1
100,0316,07,2,19,1
100,0316,07,1,21,3
100,0316,07,2,22,1
100,0316,07,1,22,2
100,0316,07,2,23,1
100,0316,07,1,23,3
100,0316,08,1,13,1
100,0316,08,1,14,1
100,0316,08,1,15,2
100,0316,08,1,16,2
100,0316,08,2,17,1
100,0316,08,1,18,2
100,0316,08,1,20,1
100,0316,08,2,21,1
100,0316,08,1,21,2
100,0316,08,2,22,1
100,0316,10,1,21,1
100,0316,13,2,17,1
100,0316,13,2,18,2
100,0316,13,1,18,4
100,0316,13,1,19,1
100,0316,13,1,20,2
100,0316,13,1,21,3
100,0316,13,2,21,1
100,0316,13,2,22,2
100,0316,13,1,22,3
100,0316,13,1,23,2
100,0316,13,1,24,2
100,0316,18,1,17,1
100,0316,19,2,14,1
100,0316,19,2,17,3
100,0316,20,2,16,1
100,0316,20,2,17,1
100,0316,20,2,20,1
100,0316,23,1,23,1
100,0316,23,1,24,2
100,0316,25,1,16,1
100,0316,25,1,22,1
100,0316,27,2,19,1
100,0316,29,1,11,1
100,0316,31,1,18,1
100,0316,31,1,19,1
100,0316,31,2,20,1
100,0316,32,1,09,1
100,0316,32,1,24,1
100,0316,33,2,18,1
100,0316,33,1,18,2
100,0316,33,2,20,1
100,0316,33,1,21,1
100,0316,33,2,21,2
100,0316,33,2,22,1
100,0317,01,1,14,1
100,0317,01,1,17,1
100,0317,01,2,20,1
100,0317,01,1,20,1
100,0317,01,1,21,1
100,0317,04,1,15,1
100,0317,04,1,17,2
100,0317,04,1,19,1
100,0317,04,1,21,1
100,0317,05,1,18,1
100,0317,05,2,22,1
100,0317,05,1,22,1
100,0317,05,1,23,1
100,0317,05,1,24,1
100,0317,07,1,12,1
100,0317,07,2,17,2
100,0317,07,2,19,1
100,0317,07,1,19,1
100,0317,07,2,20,1
100,0317,07,1,20,2
100,0317,07,2,21,1
100,0317,07,1,21,1
100,0317,07,2,22,2
100,0317,07,1,22,1
100,0317,08,1,12,2
100,0317,08,1,16,4
100,0317,08,1,17,2
100,0317,08,2,18,1
100,0317,08,1,18,3
100,0317,08,2,19,1
100,0317,08,1,19,2
100,0317,08,2,20,3
100,0317,08,1,20,4
100,0317,08,2,21,1
100,0317,08,2,22,1
100,0317,08,1,22,1
100,0317,08,1,23,1
100,0317,09,1,14,1
100,0317,09,1,16,1
100,0317,09,2,20,1
100,0317,10,1,15,1
100,0317,10,2,17,1
100,0317,10,2,20,2
100,0317,10,2,21,1
100,0317,10,2,22,2
100,0317,13,2,16,1
100,0317,13,1,16,1
100,0317,13,2,17,1
100,0317,13,1,17,3
100,0317,13,2,18,2
100,0317,13,1,18,3
100,0317,13,1,19,1
100,0317,13,2,19,1
100,0317,13,1,20,3
100,0317,13,2,20,1
100,0317,13,2,21,1
100,0317,13,1,21,5
100,0317,13,2,22,2
100,0317,13,1,22,7
100,0317,13,2,24,1
100,0317,17,1,14,1
100,0317,17,1,22,1
100,0317,18,1,13,1
100,0317,19,2,18,1
100,0317,19,2,21,1
100,0317,19,2,23,1
100,0317,20,2,17,1
100,0317,20,2,20,1
100,0317,22,2,17,1
100,0317,25,1,18,1
100,0317,25,2,20,1
100,0317,25,2,21,1
100,0317,26,2,16,1
100,0317,27,2,19,1
100,0317,27,1,19,1
100,0317,29,2,16,1
100,0317,31,1,22,1
100,0317,31,1,23,1
100,0317,32,2,16,1
100,0317,32,2,18,1
100,0317,33,1,14,1
100,0317,33,2,18,2
100,0317,33,1,19,2
100,0317,33,2,21,1
100,0317,33,1,22,2
100,0317,33,1,23,1
100,0317,33,1,24,1
100,0318,01,1,14,2
100,0318,01,1,15,3
100,0318,01,1,16,1
100,0318,01,1,18,1
100,0318,01,1,19,1
100,0318,01,1,20,1
100,0318,02,1,16,1
100,0318,03,1,18,1
100,0318,04,1,16,1
100,0318,04,1,17,2
100,0318,04,1,18,2
100,0318,04,1,21,1
100,0318,05,1,20,1
100,0318,05,1,21,1
100,0318,05,2,23,1
100,0318,07,2,13,1
100,0318,07,1,14,1
100,0318,07,1,16,2
100,0318,07,1,18,1
100,0318,07,2,19,1
100,0318,07,1,19,3
100,0318,07,1,20,3
100,0318,07,1,21,3
100,0318,07,2,22,1
100,0318,07,1,22,1
100,0318,07,2,23,1
100,0318,07,2,24,1
100,0318,08,1,15,1
100,0318,08,2,16,1
100,0318,08,1,16,2
100,0318,08,1,17,1
100,0318,08,2,18,1
100,0318,08,1,19,3
100,0318,08,2,20,4
100,0318,08,2,21,2
100,0318,08,2,22,1
100,0318,09,1,13,1
100,0318,09,1,17,1
100,0318,09,2,20,1
100,0318,09,2,21,1
100,0318,10,2,18,3
100,0318,10,1,20,1
100,0318,10,2,22,1
100,0318,10,2,23,1
100,0318,13,1,16,1
100,0318,13,2,17,1
100,0318,13,1,17,1
100,0318,13,1,18,1
100,0318,13,2,19,1
100,0318,13,1,19,1
100,0318,13,1,20,3
100,0318,13,1,21,2
100,0318,13,1,22,3
100,0318,13,2,22,1
100,0318,13,2,23,3
100,0318,13,2,24,1
100,0318,13,1,24,1
100,0318,18,1,22,1
100,0318,19,2,13,1
100,0318,19,2,14,1
100,0318,19,2,15,1
100,0318,19,2,16,2
100,0318,19,2,18,1
100,0318,19,2,20,1
100,0318,19,2,22,1
100,0318,20,2,14,1
100,0318,20,2,19,1
100,0318,20,2,20,1
100,0318,20,2,21,1
100,0318,21,2,17,1
100,0318,22,2,15,1
100,0318,23,1,17,1
100,0318,23,1,22,2
100,0318,23,1,23,1
100,0318,23,1,24,1
100,0318,25,2,21,1
100,0318,26,1,16,1
100,0318,26,2,22,1
100,0318,26,2,23,1
100,0318,26,1,23,1
100,0318,27,1,11,1
100,0318,31,1,08,1
100,0318,31,1,15,1
100,0318,31,1,16,1
100,0318,31,1,20,1
100,0318,31,1,23,1
100,0318,32,1,06,1
100,0318,32,2,19,1
100,0318,32,2,21,1
100,0318,33,1,16,1
100,0318,33,2,17,1
100,0318,33,1,17,1
100,0318,33,2,21,1
100,0318,33,1,21,2
100,0319,01,1,13,2
100,0319,01,1,14,2
100,0319,01,1,15,2
100,0319,01,1,16,5
100,0319,01,1,17,2
100,0319,01,1,18,3
100,0319,01,1,20,1
100,0319,01,1,21,1
100,0319,03,1,17,2
100,0319,03,1,19,2
100,0319,03,2,20,1
100,0319,04,1,15,2
100,0319,04,1,16,1
100,0319,04,1,17,1
100,0319,04,2,18,1
100,0319,04,1,18,1
100,0319,04,1,19,1
100,0319,04,1,20,1
100,0319,04,1,21,1
100,0319,04,1,23,1
100,0319,05,2,16,1
100,0319,05,1,19,1
100,0319,05,1,20,1
100,0319,05,1,21,2
100,0319,05,1,22,1
100,0319,05,1,23,1
100,0319,06,1,17,1
100,0319,07,2,16,2
100,0319,07,2,17,1
100,0319,07,1,17,1
100,0319,07,1,18,4
100,0319,07,2,19,1
100,0319,07,1,19,5
100,0319,07,2,21,2
100,0319,07,1,21,5
100,0319,07,2,22,1
100,0319,07,1,22,3
100,0319,07,2,24,1
100,0319,07,1,24,1
100,0319,08,1,13,1
100,0319,08,1,14,1
100,0319,08,1,15,2
100,0319,08,1,16,5
100,0319,08,2,17,2
100,0319,08,1,17,6
100,0319,08,2,18,1
100,0319,08,1,18,4
100,0319,08,1,19,4
100,0319,08,2,19,3
100,0319,08,2,20,3
100,0319,08,1,20,3
100,0319,08,2,21,1
100,0319,08,1,21,2
100,0319,08,2,22,1
100,0319,08,1,22,3
100,0319,08,1,23,1
100,0319,09,2,20,1
100,0319,09,2,21,1
100,0319,09,2,22,1
100,0319,09,1,22,1
100,0319,09,2,23,1
100,0319,09,1,23,1
100,0319,10,2,16,1
100,0319,10,1,17,1
100,0319,10,1,18,3
100,0319,10,2,19,1
100,0319,10,1,19,1
100,0319,10,1,20,1
100,0319,10,1,21,2
100,0319,10,2,22,1
100,0319,10,1,22,1
100,0319,11,1,22,1
100,0319,13,2,11,1
100,0319,13,1,12,1
100,0319,13,2,15,1
100,0319,13,1,15,2
100,0319,13,2,16,2
100,0319,13,1,16,1
100,0319,13,2,17,2
100,0319,13,1,17,3
100,0319,13,2,18,2
100,0319,13,1,18,2
100,0319,13,2,19,3
100,0319,13,1,19,4
100,0319,13,2,20,1
100,0319,13,1,20,4
100,0319,13,2,21,1
100,0319,13,1,21,2
100,0319,13,2,22,1
100,0319,13,1,22,3
100,0319,13,1,23,2
100,0319,14,1,15,1
100,0319,18,2,12,1
100,0319,18,1,20,1
100,0319,18,2,20,1
100,0319,19,2,14,1
100,0319,19,2,15,3
100,0319,19,2,16,4
100,0319,19,2,17,1
100,0319,19,2,18,2
100,0319,19,2,19,2
100,0319,19,2,20,1
100,0319,20,2,15,1
100,0319,20,2,16,1
100,0319,20,2,17,1
100,0319,20,2,18,1
100,0319,20,2,19,1
100,0319,20,2,20,1
100,0319,21,2,13,1
100,0319,21,2,16,1
100,0319,21,2,17,1
100,0319,22,2,19,1
100,0319,22,2,21,1
100,0319,23,1,21,3
100,0319,23,1,22,1
100,0319,25,1,15,1
100,0319,25,1,20,1
100,0319,26,1,16,1
100,0319,26,1,19,1
100,0319,26,1,21,2
100,0319,26,2,22,1
100,0319,27,1,14,1
100,0319,27,2,15,1
100,0319,29,1,17,1
100,0319,29,2,18,2
100,0319,29,2,20,1
100,0319,30,1,23,1
100,0319,31,1,21,2
100,0319,31,2,22,1
100,0319,32,1,11,1
100,0319,32,2,13,1
100,0319,32,2,19,2
100,0319,32,1,19,1
100,0319,33,1,15,2
100,0319,33,2,17,1
100,0319,33,2,18,1
100,0319,33,2,21,1
100,0319,33,2,22,2
100,0319,33,1,22,2
100,0319,33,1,23,3
100,0319,33,2,24,1
100,0320,01,1,12,2
100,0320,01,1,13,1
100,0320,01,1,14,2
100,0320,01,1,15,1
100,0320,01,1,16,5
100,0320,01,1,17,6
100,0320,01,1,18,2
100,0320,01,1,19,1
100,0320,01,1,20,2
100,0320,01,1,21,1
100,0320,03,1,16,1
100,0320,03,1,18,1
100,0320,03,1,19,1
100,0320,04,1,16,3
100,0320,04,2,17,1
100,0320,04,1,17,2
100,0320,04,1,18,2
100,0320,04,1,19,1
100,0320,04,1,20,2
100,0320,04,1,22,1
100,0320,05,2,13,1
100,0320,05,2,15,1
100,0320,05,2,16,1
100,0320,05,1,17,1
100,0320,05,1,18,1
100,0320,05,2,19,1
100,0320,05,1,20,1
100,0320,05,1,21,1
100,0320,05,1,22,1
100,0320,05,1,23,1
100,0320,07,2,14,1
100,0320,07,2,15,1
100,0320,07,1,15,4
100,0320,07,2,17,3
100,0320,07,1,17,3
100,0320,07,2,18,1
100,0320,07,2,19,2
100,0320,07,1,19,2
100,0320,07,1,20,2
100,0320,07,1,21,2
100,0320,07,2,22,2
100,0320,07,2,23,1
100,0320,07,1,23,2
100,0320,07,1,24,1
100,0320,08,1,11,1
100,0320,08,1,14,1
100,0320,08,1,16,3
100,0320,08,2,17,5
100,0320,08,1,17,2
100,0320,08,2,18,2
100,0320,08,1,18,7
100,0320,08,2,19,2
100,0320,08,1,19,2
100,0320,08,2,20,4
100,0320,08,1,20,6
100,0320,08,2,21,1
100,0320,08,1,21,2
100,0320,08,2,22,3
100,0320,08,1,22,4
100,0320,08,2,23,1
100,0320,08,1,23,2
100,0320,08,2,25,1
100,0320,09,2,17,1
100,0320,09,2,18,1
100,0320,09,1,18,1
100,0320,10,1,14,1
100,0320,10,2,14,1
100,0320,10,2,15,1
100,0320,10,1,19,2
100,0320,10,2,20,2
100,0320,10,1,22,1
100,0320,10,2,23,1
100,0320,13,2,13,1
100,0320,13,1,13,1
100,0320,13,2,14,2
100,0320,13,2,15,2
100,0320,13,2,17,2
100,0320,13,1,17,3
100,0320,13,2,18,2
100,0320,13,1,18,1
100,0320,13,2,19,1
100,0320,13,1,19,3
100,0320,13,2,20,1
100,0320,13,1,20,3
100,0320,13,2,21,1
100,0320,13,1,21,5
100,0320,13,2,22,2
100,0320,13,1,22,4
100,0320,13,2,23,1
100,0320,13,1,23,4
100,0320,16,2,08,1
100,0320,16,2,09,1
100,0320,17,1,17,1
100,0320,18,1,09,1
100,0320,18,1,12,1
100,0320,18,1,14,1
100,0320,18,2,22,1
100,0320,19,2,14,1
100,0320,19,2,15,5
100,0320,19,2,16,2
100,0320,19,2,17,4
100,0320,19,2,18,1
100,0320,19,2,19,1
100,0320,19,2,20,1
100,0320,19,2,21,1
100,0320,19,2,22,1
100,0320,20,2,15,1
100,0320,20,2,16,1
100,0320,20,2,21,1
100,0320,21,2,17,1
100,0320,21,2,20,1
100,0320,22,2,15,1
100,0320,22,2,17,1
100,0320,22,2,20,1
100,0320,23,1,22,2
100,0320,23,1,24,1
100,0320,25,1,14,1
100,0320,26,1,19,1
100,0320,26,2,21,2
100,0320,26,2,22,1
100,0320,26,1,22,1
100,0320,27,2,16,1
100,0320,27,1,17,1
100,0320,27,2,19,1
100,0320,27,2,22,1
100,0320,29,2,18,1
100,0320,29,2,20,1
100,0320,29,2,21,1
100,0320,31,1,15,1
100,0320,31,1,16,1
100,0320,31,1,21,1
100,0320,32,1,23,1
100,0320,33,1,14,1
100,0320,33,1,15,1
100,0320,33,2,16,1
100,0320,33,2,18,1
100,0320,33,1,18,3
100,0320,33,2,19,3
100,0320,33,1,19,1
100,0320,33,1,20,1
100,0320,33,2,21,1
100,0320,33,1,21,1
100,0320,33,2,22,1
100,0320,33,2,23,1
100,0321,03,1,13,1
100,0321,04,1,16,1
100,0321,04,1,20,1
100,0321,05,2,21,1
100,0321,05,1,21,1
100,0321,07,1,18,1
100,0321,07,2,22,1
100,0321,07,1,23,1
100,0321,08,1,13,1
100,0321,08,2,17,1
100,0321,08,1,17,3
100,0321,08,1,18,1
100,0321,08,1,21,1
100,0321,13,1,15,1
100,0321,13,1,16,1
100,0321,13,1,19,2
100,0321,13,2,20,1
100,0321,13,1,20,1
100,0321,13,2,21,1
100,0321,13,1,22,1
100,0321,19,2,16,2
100,0321,20,2,22,1
100,0321,23,1,22,2
100,0321,23,1,23,2
100,0321,27,1,16,1
100,0321,33,1,19,1
100,0322,01,1,18,2
100,0322,03,1,18,1
100,0322,05,1,21,1
100,0322,07,1,18,1
100,0322,07,2,19,1
100,0322,07,2,20,1
100,0322,07,2,22,1
100,0322,08,1,15,1
100,0322,08,1,16,2
100,0322,08,1,17,1
100,0322,08,2,19,1
100,0322,08,1,19,1
100,0322,08,2,20,1
100,0322,08,2,21,1
100,0322,08,1,21,1
100,0322,08,2,22,1
100,0322,08,1,26,1
100,0322,10,2,17,1
100,0322,10,1,17,1
100,0322,10,2,18,1
100,0322,10,1,19,1
100,0322,10,1,22,1
100,0322,12,1,22,1
100,0322,13,2,14,1
100,0322,13,2,21,2
100,0322,19,2,20,2
100,0322,20,2,17,1
100,0322,25,2,21,1
100,0322,28,2,18,1
100,0322,33,2,16,1
100,0323,01,1,14,1
100,0323,01,1,16,2
100,0323,01,1,17,3
100,0323,01,1,18,1
100,0323,01,1,19,1
100,0323,01,1,20,1
100,0323,01,1,21,2
100,0323,02,2,21,1
100,0323,03,1,14,1
100,0323,03,2,15,1
100,0323,03,1,20,1
100,0323,03,2,21,1
100,0323,04,1,14,1
100,0323,04,1,15,1
100,0323,04,1,16,3
100,0323,04,1,18,2
100,0323,04,2,22,1
100,0323,05,2,16,1
100,0323,05,1,17,1
100,0323,05,2,18,1
100,0323,05,1,19,1
100,0323,05,1,20,1
100,0323,07,2,17,1
100,0323,07,2,18,1
100,0323,07,1,18,3
100,0323,07,1,19,1
100,0323,07,1,20,1
100,0323,07,2,21,1
100,0323,07,1,22,3
100,0323,07,2,22,2
100,0323,07,2,23,1
100,0323,08,1,12,1
100,0323,08,2,14,1
100,0323,08,1,15,1
100,0323,08,1,17,2
100,0323,08,2,18,2
100,0323,08,1,18,3
100,0323,08,1,19,3
100,0323,08,2,20,1
100,0323,08,2,21,1
100,0323,08,1,21,4
100,0323,08,1,22,1
100,0323,08,1,23,2
100,0323,09,2,20,1
100,0323,10,2,15,1
100,0323,10,1,19,1
100,0323,10,2,19,1
100,0323,10,1,22,1
100,0323,10,2,23,1
100,0323,10,1,24,1
100,0323,12,1,23,1
100,0323,13,1,14,1
100,0323,13,2,15,1
100,0323,13,1,16,2
100,0323,13,2,16,2
100,0323,13,1,17,2
100,0323,13,2,17,1
100,0323,13,1,18,1
100,0323,13,2,18,2
100,0323,13,1,19,3
100,0323,13,2,19,1
100,0323,13,1,20,4
100,0323,13,2,20,1
100,0323,13,1,21,1
100,0323,13,2,21,1
100,0323,13,1,22,4
100,0323,13,2,22,1
100,0323,13,1,23,2
100,0323,13,2,23,1
100,0323,13,1,24,1
100,0323,19,2,17,4
100,0323,19,2,21,1
100,0323,20,2,16,1
100,0323,20,2,20,1
100,0323,22,2,15,1
100,0323,22,2,16,1
100,0323,22,2,21,1
100,0323,23,1,23,2
100,0323,25,1,18,1
100,0323,25,2,22,1
100,0323,26,1,20,2
100,0323,27,2,14,1
100,0323,27,1,16,1
100,0323,27,2,18,1
100,0323,27,2,20,1
100,0323,31,2,18,1
100,0323,31,1,22,1
100,0323,31,2,22,1
100,0323,31,1,23,1
100,0323,32,1,15,1
100,0323,32,2,21,1
100,0323,32,1,22,1
100,0323,32,2,22,1
100,0323,33,1,12,1
100,0323,33,2,13,1
100,0323,33,2,16,1
100,0323,33,2,17,1
100,0323,33,1,19,1
100,0323,33,1,20,2
100,0323,33,2,21,1
100,0323,33,1,22,1
100,0323,33,2,22,1
100,0323,33,2,24,1
100,0324,01,1,13,1
100,0324,01,1,15,1
100,0324,01,1,16,1
100,0324,01,1,17,2
100,0324,01,1,18,2
100,0324,01,1,19,1
100,0324,03,1,16,1
100,0324,03,1,20,1
100,0324,04,1,15,1
100,0324,04,1,17,1
100,0324,04,1,21,2
100,0324,04,1,23,1
100,0324,05,2,14,1
100,0324,05,2,18,1
100,0324,05,2,19,1
100,0324,05,1,20,1
100,0324,05,1,21,1
100,0324,05,1,22,1
100,0324,06,2,18,1
100,0324,06,1,23,1
100,0324,07,2,15,1
100,0324,07,1,15,1
100,0324,07,2,16,1
100,0324,07,1,16,1
100,0324,07,1,17,1
100,0324,07,1,19,1
100,0324,07,2,20,3
100,0324,07,1,20,2
100,0324,07,2,21,2
100,0324,07,1,21,3
100,0324,07,2,22,1
100,0324,07,1,22,1
100,0324,07,1,23,3
100,0324,08,1,14,1
100,0324,08,1,15,3
100,0324,08,1,17,2
100,0324,08,2,18,1
100,0324,08,1,18,4
100,0324,08,2,19,1
100,0324,08,1,19,2
100,0324,08,1,20,3
100,0324,08,2,21,3
100,0324,08,1,21,1
100,0324,08,2,22,4
100,0324,08,1,23,1
100,0324,09,1,18,1
100,0324,10,2,17,1
100,0324,10,2,18,1
100,0324,10,1,18,1
100,0324,10,2,22,1
100,0324,13,2,14,1
100,0324,13,2,16,1
100,0324,13,1,16,2
100,0324,13,2,17,3
100,0324,13,2,18,1
100,0324,13,1,18,1
100,0324,13,2,19,1
100,0324,13,1,19,3
100,0324,13,2,20,3
100,0324,13,1,20,2
100,0324,13,2,21,4
100,0324,13,1,21,1
100,0324,13,2,22,1
100,0324,13,1,22,1
100,0324,13,2,23,4
100,0324,13,1,23,4
100,0324,13,1,24,1
100,0324,17,1,16,1
100,0324,17,1,20,1
100,0324,18,1,12,1
100,0324,18,1,19,1
100,0324,19,2,13,1
100,0324,19,2,14,1
100,0324,19,2,15,1
100,0324,19,2,16,1
100,0324,19,2,17,2
100,0324,19,2,18,1
100,0324,19,2,19,1
100,0324,19,2,20,1
100,0324,19,2,21,3
100,0324,20,2,17,2
100,0324,20,2,18,1
100,0324,20,2,20,1
100,0324,22,2,17,1
100,0324,22,2,19,1
100,0324,22,2,22,1
100,0324,23,1,19,1
100,0324,23,1,22,1
100,0324,23,1,23,1
100,0324,25,2,14,1
100,0324,25,2,16,1
100,0324,25,1,16,1
100,0324,25,1,17,1
100,0324,26,2,18,2
100,0324,26,1,18,1
100,0324,26,2,19,2
100,0324,26,1,21,1
100,0324,26,1,22,1
100,0324,27,2,24,1
100,0324,29,2,21,2
100,0324,31,1,10,1
100,0324,31,2,16,1
100,0324,31,1,18,1
100,0324,31,2,21,1
100,0324,31,1,23,1
100,0324,32,1,07,1
100,0324,32,2,13,1
100,0324,32,2,15,1
100,0324,32,1,18,1
100,0324,32,1,20,1
100,0324,32,2,21,1
100,0324,32,1,22,1
100,0324,32,1,23,1
100,0324,33,1,15,1
100,0324,33,1,17,1
100,0324,33,2,21,2
100,0324,33,2,22,2
100,0324,33,2,25,1
100,0325,01,1,14,1
100,0325,01,1,15,1
100,0325,01,1,16,3
100,0325,01,1,17,3
100,0325,01,2,18,1
100,0325,01,1,18,2
100,0325,01,1,19,1
100,0325,01,1,20,1
100,0325,01,1,22,1
100,0325,01,1,23,1
100,0325,03,2,15,1
100,0325,03,1,16,2
100,0325,03,1,17,1
100,0325,03,1,20,1
100,0325,04,1,14,1
100,0325,04,1,16,1
100,0325,04,1,17,1
100,0325,04,1,19,2
100,0325,04,1,21,1
100,0325,05,2,10,1
100,0325,05,1,16,1
100,0325,05,1,17,1
100,0325,05,1,20,1
100,0325,05,1,21,1
100,0325,05,1,22,1
100,0325,05,1,23,1
100,0325,07,2,13,2
100,0325,07,1,14,1
100,0325,07,1,15,1
100,0325,07,2,17,1
100,0325,07,1,17,2
100,0325,07,2,18,1
100,0325,07,2,19,4
100,0325,07,1,20,3
100,0325,07,2,21,1
100,0325,07,1,21,2
100,0325,07,2,22,2
100,0325,07,1,22,1
100,0325,07,2,23,1
100,0325,08,1,14,2
100,0325,08,1,15,1
100,0325,08,1,16,2
100,0325,08,2,17,1
100,0325,08,1,17,6
100,0325,08,2,18,1
100,0325,08,1,18,2
100,0325,08,2,19,3
100,0325,08,1,19,4
100,0325,08,2,20,3
100,0325,08,1,20,5
100,0325,08,2,21,1
100,0325,08,1,21,2
100,0325,08,2,22,1
100,0325,08,1,22,3
100,0325,08,2,23,1
100,0325,09,2,20,1
100,0325,10,2,15,1
100,0325,10,1,16,1
100,0325,10,2,17,1
100,0325,10,2,18,1
100,0325,10,2,20,2
100,0325,10,2,22,1
100,0325,10,1,22,1
100,0325,12,2,23,1
100,0325,13,2,14,2
100,0325,13,1,14,1
100,0325,13,2,15,1
100,0325,13,2,16,3
100,0325,13,1,17,3
100,0325,13,1,18,2
100,0325,13,2,19,1
100,0325,13,2,20,2
100,0325,13,1,20,3
100,0325,13,2,21,2
100,0325,13,1,21,6
100,0325,13,2,22,2
100,0325,13,1,22,3
100,0325,13,1,23,2
100,0325,13,1,24,2
100,0325,16,1,09,1
100,0325,16,1,10,1
100,0325,18,1,17,1
100,0325,19,2,12,1
100,0325,19,2,15,1
100,0325,19,2,16,2
100,0325,19,2,17,2
100,0325,19,2,18,1
100,0325,19,2,24,1
100,0325,20,2,14,1
100,0325,20,2,16,1
100,0325,20,2,23,1
100,0325,21,2,17,1
100,0325,21,2,18,1
100,0325,21,2,19,2
100,0325,21,2,20,1
100,0325,22,2,14,1
100,0325,23,1,22,1
100,0325,25,2,19,1
100,0325,26,2,16,1
100,0325,26,2,18,1
100,0325,26,1,20,1
100,0325,26,1,22,1
100,0325,26,2,23,2
100,0325,26,1,24,1
100,0325,27,2,18,1
100,0325,27,1,19,1
100,0325,31,1,13,1
100,0325,31,1,17,1
100,0325,31,2,20,1
100,0325,31,1,22,1
100,0325,32,2,18,1
100,0325,32,2,19,1
100,0325,32,1,21,1
100,0325,32,1,22,1
100,0325,33,1,17,2
100,0325,33,2,18,1
100,0325,33,1,18,1
100,0325,33,2,21,1
100,0325,33,1,21,1
100,0326,01,1,12,1
100,0326,01,1,13,1
100,0326,01,1,15,3
100,0326,01,1,16,2
100,0326,01,1,17,4
100,0326,01,1,18,6
100,0326,01,1,21,1
100,0326,01,1,22,1
100,0326,01,1,23,1
100,0326,02,1,19,1
100,0326,03,2,15,1
100,0326,03,2,16,1
100,0326,03,1,16,2
100,0326,03,2,18,1
100,0326,03,1,18,1
100,0326,03,1,21,1
100,0326,04,1,15,1
100,0326,04,1,16,1
100,0326,04,1,17,1
100,0326,04,1,18,1
100,0326,04,1,19,2
100,0326,05,2,14,1
100,0326,05,2,15,1
100,0326,05,1,15,2
100,0326,05,1,16,2
100,0326,05,1,17,1
100,0326,05,2,18,1
100,0326,05,1,18,1
100,0326,05,1,19,1
100,0326,05,2,20,1
100,0326,05,1,20,1
100,0326,05,2,21,1
100,0326,05,1,21,1
100,0326,05,1,22,4
100,0326,05,2,23,1
100,0326,06,1,22,1
100,0326,07,1,13,1
100,0326,07,2,14,1
100,0326,07,1,14,1
100,0326,07,2,15,1
100,0326,07,1,15,1
100,0326,07,2,16,1
100,0326,07,1,16,1
100,0326,07,2,17,1
100,0326,07,1,17,2
100,0326,07,1,18,3
100,0326,07,2,19,3
100,0326,07,1,19,3
100,0326,07,2,20,3
100,0326,07,1,20,7
100,0326,07,2,21,1
100,0326,07,1,21,2
100,0326,07,2,22,5
100,0326,07,2,23,2
100,0326,07,2,24,2
100,0326,07,1,24,1
100,0326,08,2,15,2
100,0326,08,2,17,2
100,0326,08,1,17,2
100,0326,08,2,18,1
100,0326,08,1,18,3
100,0326,08,2,19,2
100,0326,08,1,19,4
100,0326,08,2,20,2
100,0326,08,1,20,4
100,0326,08,2,21,4
100,0326,08,1,21,4
100,0326,08,2,22,1
100,0326,08,1,22,3
100,0326,08,2,23,5
100,0326,08,1,23,2
100,0326,08,1,24,1
100,0326,09,2,20,1
100,0326,09,1,21,1
100,0326,09,2,22,1
100,0326,10,1,12,1
100,0326,10,2,14,1
100,0326,10,1,16,1
100,0326,10,2,17,1
100,0326,10,1,20,1
100,0326,10,2,22,1
100,0326,10,1,22,1
100,0326,13,1,13,1
100,0326,13,1,14,1
100,0326,13,2,15,1
100,0326,13,1,16,4
100,0326,13,2,17,2
100,0326,13,1,17,1
100,0326,13,2,18,3
100,0326,13,1,18,2
100,0326,13,2,19,3
100,0326,13,1,19,2
100,0326,13,2,20,3
100,0326,13,1,20,5
100,0326,13,2,21,2
100,0326,13,1,21,8
100,0326,13,2,22,5
100,0326,13,1,22,2
100,0326,13,2,23,5
100,0326,13,1,23,3
100,0326,13,2,24,1
100,0326,13,1,24,1
100,0326,14,1,16,1
100,0326,17,1,17,1
100,0326,17,1,22,1
100,0326,18,1,17,1
100,0326,19,2,14,2
100,0326,19,2,15,2
100,0326,19,2,16,2
100,0326,19,2,17,3
100,0326,19,2,18,5
100,0326,19,2,20,2
100,0326,19,2,21,2
100,0326,19,2,23,1
100,0326,19,2,24,1
100,0326,20,2,16,1
100,0326,20,2,18,1
100,0326,21,2,15,1
100,0326,21,2,17,1
100,0326,22,2,17,1
100,0326,22,2,20,1
100,0326,22,2,22,2
100,0326,23,1,16,1
100,0326,23,1,21,2
100,0326,23,1,22,1
100,0326,23,1,24,1
100,0326,25,1,18,1
100,0326,25,1,23,2
100,0326,26,2,17,1
100,0326,26,1,19,2
100,0326,26,1,20,1
100,0326,26,1,21,2
100,0326,27,1,15,1
100,0326,27,1,18,1
100,0326,29,2,20,1
100,0326,31,2,15,1
100,0326,31,1,16,1
100,0326,31,1,19,1
100,0326,31,2,20,2
100,0326,31,1,20,1
100,0326,31,2,21,1
100,0326,31,1,21,2
100,0326,31,1,23,1
100,0326,32,1,07,1
100,0326,32,1,18,1
100,0326,32,1,19,1
100,0326,32,2,20,1
