"ら戳","代","代兜","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2011/01/03","キ马","WIND_DIREC","55","48","74","42","137","315","49","39","60","51","45","44","41","45","49","48","46","45","44","45","43","48","51","45"
"2011/01/03","キ马","WIND_SPEED","1.5","1.9","1.4",".7",".8",".7","3.1","3.1","4.1","3.6","2.6","2.8","3.5","3","3.2","4.1","4.1","4.2","3.9","3.7","4.3","4.1","4.3","4.8"
"2011/01/03","キ马","WS_HR","1.3","1.2","1",".2",".6",".1","1.7","2","2.5","2.2","2.1","2","2.3","2.3","3.1","3.4","3.6","3.4","3.6","3.5","3.9","3.8","3.9","4"
"2011/01/04","キ马","AMB_TEMP","11","11","11","11","12","11","11","11","12","12","13","13","14","14","14","14","14","14","13","13","13","13","14","14"
"2011/01/04","キ马","CO",".36",".36",".36",".38",".42",".43",".48",".63",".6",".62",".76",".66",".61",".61",".64",".68",".7",".82",".75",".68",".59",".56",".49",".47"
"2011/01/04","キ马","NO","1.4","1.5","1.3","1.2","1.2","1.2","1.8","5","5.2","6.7","9.8","8","8.4","5.5","5.2","6.1","6.5","5.9","4.4","3.3","2.2","2.1","1.5","1.1"
"2011/01/04","キ马","NO2","13","13","13","13","13","16","19","28","26","29","32","25","24","19","21","26","29","34","32","28","22","20","16","15"
"2011/01/04","キ马","NOx","14","15","15","14","14","17","21","33","31","35","42","33","32","25","26","32","36","40","36","31","24","22","18","16"
"2011/01/04","キ马","O3","32","29","26","25","26","25","20","14","15","15","18","17","17","20","18","15","12","8.2","11","15","20","22","25","25"
"2011/01/04","キ马","PM10","24","47","57","50","52","52","65","63","69","86","83","70","65","74","85","101","95","73","78","84","74","69","53","34"
"2011/01/04","キ马","PM2.5","22","25","24","26","25","28","27","30","32","32","34","32","32","35","38","38","37","41","40","43","43","41","36","33"
"2011/01/04","キ马","RAINFALL","NR","NR","NR","NR","NR","NR",".2","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2011/01/04","キ马","RH","85","84","83","83","83","84","86","85","82","79","79","77","75","73","74","75","74","75","77","78","79","79","79","79"
"2011/01/04","キ马","SO2","5","3.3","3.5","3.4","3","2.6","2.7","2.3","4.3","7.4","6.3","3.7","4.1","3.5","3.9","4.6","5.7","4.7","3.4","3.1","2.4","2.2","1.9","2.1"
"2011/01/04","キ马","WD_HR","47","47","49","47","46","47","46","44","45","52","52","48","54","51","51","50","50","52","52","53","50","56","59","57"
"2011/01/04","キ马","WIND_DIREC","50","47","48","47","45","46","44","39","49","58","63","53","55","52","50","53","50","56","53","52","55","58","58","57"
"2011/01/04","キ马","WIND_SPEED","4.4","4.4","3.2","2.8","3.3","4.5","3.8","3.8","3.3","2.4","3.1","4.3","3.7","3.6","4.4","4.2","3.8","3.5","4.3","4.6","4.6","3.8","3.7","3"
"2011/01/04","キ马","WS_HR","4.4","4.2","3.1","2.8","3.1","3.5","3.5","3.5","3.6","2.9","3.2","3.8","3.4","3.2","3.6","3.8","4","3.5","3.8","4","4.2","3.7","3.5","3.3"
"2011/01/05","キ马","AMB_TEMP","14","14","14","15","15","14","14","15","15","16","16","17","17","18","19","19","19","18","17","17","17","17","17","16"
"2011/01/05","キ马","CO",".43",".37",".34",".33",".31",".32",".37",".65",".8",".8",".57",".48",".37",".4",".44",".47",".61",".57",".41",".34",".31",".33",".3",".29"
"2011/01/05","キ马","NO","1.3","1.1",".8","2.2","1.9","2","2.2","13","23","10","25","16","9.9","8.1","7.7","5.7","6.8","11","5.6","4","2.6","3.1","2.6","2.5"
"2011/01/05","キ马","NO2","14","9.9","9.4","8.7","8.6","12","17","31","36","34","36","32","26","22","20","20","33","38","29","21","17","22","18","20"
"2011/01/05","キ马","NOx","15","11","10","11","10","14","19","44","59","44","61","48","36","30","28","25","39","49","34","25","20","25","21","23"
"2011/01/05","キ马","O3","26","30","30","30","28","24","22","10","7.2","13","8.2","16","20","26","29","30","19","7.6","13","20","24","20","23","20"
"2011/01/05","キ马","PM10","47","43","33","48","54","50","41","39","58","67","58","53","60","57","52","57","53","64","67","58","53","58","44","32"
"2011/01/05","キ马","PM2.5","32","27","25","21","21","19","21","20","20","22","22","24","24","23","24","24","23","25","25","24","24","23","23","22"
"2011/01/05","キ马","RAINFALL","NR","NR","NR","NR","NR",".6","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2011/01/05","キ马","RH","80","80","79","79","81","85","87","87","87","86","86","83","82","79","75","75","75","81","86","87","89","88","86","86"
"2011/01/05","キ马","SO2","2.5","3.7","4","4.3","3.8","2.8","3.5","4.8","8.3","6.5","8.5","8.6","6.4","6.7","5.7","5","6.5","4","6.5","5.3","3.5","4.7","2.6","3.9"
"2011/01/05","キ马","WD_HR","60","63","56","64","91","98","102","69","51","50","40","46","35","60","99","101","47","44","46","46","43","43","44","43"
"2011/01/05","キ马","WIND_DIREC","64","61","58","66","92","99","105","43","70","46","48","35","36","92","105","79","47","45","53","44","46","44","42","42"
"2011/01/05","キ马","WIND_SPEED","2.8","2.5","2.3","1.7","2.1","2.4","3.3","1.6","1.7","2.3","1.5","1.4","2.2","2.5","3.3","1.9","1.8","1.9","2.4","3.3","3.6","3.6","3.1","2.8"
"2011/01/05","キ马","WS_HR","3","2.7","2.3","1.9","1.4","2","2.6","1.6","1.4","1.8","1.1","1.1","1","1.4","2.5","2.1","1.6",".7","1.8","2.5","3.2","2.9","2.8","2.6"
"2011/01/06","キ马","AMB_TEMP","16","16","16","15","15","15","14","13","13","12","12","12","11","11","11","11","11","10","9.9","9.9","9.9","10","10","9.8"
"2011/01/06","キ马","CO",".28",".31",".3",".32",".37",".41",".56",".72",".78",".83","1.05",".93",".75",".73",".93","1","1.01","1",".89",".72",".63",".6",".58",".53"
"2011/01/06","キ马","NO","2.2","2.4","2.1",".8",".9","1.3","1.8","5.2","8.1","14","22","15","9.4","6.9","11","11","11","7.8","5.7","4.4","2.7","2.8","1.8","1.4"
"2011/01/06","キ马","NO2","18","21","16","18","17","18","18","21","27","32","42","39","32","29","33","35","37","34","30","24","24","21","18","16"
"2011/01/06","キ马","NOx","20","23","18","19","18","19","20","26","35","46","64","55","41","35","44","46","48","41","36","29","26","24","20","18"
"2011/01/06","キ马","O3","21","18","22","22","23","21","18","11","6.6","5.2","3.4","4","7.9","10","6.2","4.9","4","5.9","8.6","14","16","19","23","26"
"2011/01/06","キ马","PM10","42","42","35","27","30","25","39","46","41","56","56","58","74","66","62","70","88","98","102","86","64","87","98","84"
"2011/01/06","キ马","PM2.5","21","20","18","16","16","14","14","15","15","17","20","23","23","27","30","35","40","41","45","48","48","50","49","48"
"2011/01/06","キ马","RAINFALL","NR","NR",".4",".8","1.2","1.6","NR",".8","NR","NR",".2",".6",".8",".2","NR","NR","NR",".2","NR","NR","NR","NR","NR","NR"
"2011/01/06","キ马","RH","86","85","85","88","88","89","89","89","88","87","87","87","88","88","86","85","84","84","83","81","79","73","73","73"
"2011/01/06","キ马","SO2","3.2","4.7","3.5","2.5","2.4","2.2","3","5.3","7.5","9.4","14","12","8.3","8.3","11","13","13","14","13","11","8.8","9.3","8.8","7.9"
"2011/01/06","キ马","WD_HR","43","42","41","43","44","48","46","45","45","45","49","45","45","45","47","46","46","48","48","48","48","48","47","47"
"2011/01/06","キ马","WIND_DIREC","44","43","42","46","48","46","50","44","41","44","49","46","45","44","47","47","45","46","47","49","51","48","44","51"
"2011/01/06","キ马","WIND_SPEED","2.6","2.7","3.1","3.2","3.1","3.7","5.2","5.4","4.8","5.8","5.4","5.6","5.1","5.1","4.7","5.2","5.7","5.8","5.8","5.9","5.2","5.9","5.6","4.6"
"2011/01/06","キ马","WS_HR","2.6","2.3","2.4","2.8","2.9","3.2","4","4.7","4.6","4.8","4.7","4.4","4.7","4.3","4.2","4.6","4.7","4.9","5.2","5.5","5","5.2","5.4","4.9"
"2011/01/07","キ马","AMB_TEMP","9.8","9.7","9.9","10","10","10","10","10","11","11","11","12","12","12","12","12","12","11","12","12","12","12","12","12"
"2011/01/07","キ马","CO",".49",".42",".38",".36",".37",".37",".4",".69",".72",".74",".77",".61",".54",".49",".49",".44",".45",".52",".69",".73",".58",".48",".43",".32"
"2011/01/07","キ马","NO","1.1","1.1","1.3","1.2",".8",".8","1.1","5.5","6.9","12","14","13","13","6.5","6.8","4.4","6.1","4.5","11","7.7","3.1","2.9","1.8","1.2"
"2011/01/07","キ马","NO2","15","15","14","11","15","16","17","30","32","35","34","27","29","24","27","24","30","28","36","35","27","23","21","15"
"2011/01/07","キ马","NOx","16","16","16","12","15","17","18","36","39","46","49","40","42","31","34","28","36","33","47","43","30","26","23","16"
"2011/01/07","キ马","O3","27","24","26","30","26","25","24","12","11","7.8","8.6","15","12","15","12","15","9.6","11","3.3","5.9","12","16","19","26"
"2011/01/07","キ马","PM10","92","79","66","73","60","57","45","43","61","70","60","43","27","27","28","24","29","32","36","43","37","27","25","24"
"2011/01/07","キ马","PM2.5","45","42","35","32","35","30","29","24","25","23","25","23","20","21","19","19","18","18","18","18","18","16","14","14"
"2011/01/07","キ马","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2011/01/07","キ马","RH","72","74","73","71","75","77","78","79","79","81","81","80","79","81","82","83","85","85","84","83","84","82","82","82"
"2011/01/07","キ马","SO2","7.2","8.8","7.8","4.7","8.2","8.1","6","5.3","6.9","7.8","8.1","5.9","6.4","3.3","3.5","3.5","4.5","4.4","8.9","4.4","3.4","3.4","3.5","3.7"
"2011/01/07","キ马","WD_HR","49","52","58","58","67","63","52","57","54","54","52","49","47","48","45","50","47","50","48","51","52","54","57","52"
"2011/01/07","キ马","WIND_DIREC","48","53","54","60","76","58","47","56","57","59","60","47","47","47","46","46","50","51","46","52","53","51","50","49"
"2011/01/07","キ马","WIND_SPEED","6.1","3.5","3.3","3.4","2.2","2.5","2.4","3.5","3.5","3.6","3.1","4.1","3.9","4.2","3","3.7","3.3","2.5","3","3.3","3.9","3.8","4.1","4.5"
"2011/01/07","キ马","WS_HR","4.7","4.2","2.8","2.9","2","2","2.8","2.7","3","2.9","3.1","3.5","3.6","3.5","3.1","3.5","3.3","3.1","2.8","3.1","3.3","3.7","3.2","4.1"
"2011/01/08","キ马","AMB_TEMP","12","12","13","13","13","13","13","13","13","14","15","16","17","18","18","18","18","17","16","16","16","16","16","16"
"2011/01/08","キ马","CO",".28",".24",".23",".3",".27",".27",".31",".38",".47",".52",".39",".35",".36",".37",".36",".4",".45",".59",".56",".51",".44",".39",".37",".33"
"2011/01/08","キ马","NO",".9",".8",".9","2","2.1","1.2","1.7","2.6","4.8","7.5","5.7","5.3","5.2","4.8","4.7","5","4.2","3.7","3.2","6.7","3.7","3.1","3.1","2"
"2011/01/08","キ马","NO2","11","8.9","7.6","25","18","13","18","23","22","22","15","14","14","14","14","17","21","28","27","33","27","26","26","21"
"2011/01/08","キ马","NOx","12","9.7","8.4","27","20","14","20","26","27","30","21","19","19","19","19","22","25","32","30","40","31","29","29","23"
"2011/01/08","キ马","O3","28","30","31","13","18","26","22","17","18","20","28","31","31","31","31","27","22","15","15","7.4","10","11","12","16"
"2011/01/08","キ马","PM10","32","24","18","27","25","27","46","34","12","17","22","27","17","17","29","39","36","23","31","37","43","43","39","30"
"2011/01/08","キ马","PM2.5","12","10","8","8","8","7","6","8","7","7","9","10","8","8","12","10","10","11","10","10","11","13","11","11"
"2011/01/08","キ马","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2011/01/08","キ马","RH","82","82","81","83","84","86","84","86","87","86","81","76","73","71","69","69","71","76","80","82","86","87","88","88"
"2011/01/08","キ马","SO2","2.5","3.3","2.8","6","4.3","2.5","2.8","2.6","4.2","5.1","4.2","3.5","2.6","2.7","3.5","4.4","4.3","3.8","3.2","6.6","4.3","3.9","4.6","6.4"
"2011/01/08","キ马","WD_HR","48","46","52","38","43","42","46","45","50","54","56","56","54","60","78","78","60","55","46","41","45","40","38","42"
"2011/01/08","キ马","WIND_DIREC","49","47","49","38","40","42","43","42","50","59","51","54","60","64","99","77","51","56","50","45","47","42","19","35"
"2011/01/08","キ马","WIND_SPEED","4.7","4.5","3.8","3.3","3","3.1","2.7","3.3","2.9","3.4","4.3","4.2","4.1","3.9","2.2","2.7","2.8","3.2","2.8","2.1","1.3","2","2.2","1.5"
"2011/01/08","キ马","WS_HR","4.2","4.2","3.5","2.5","2.9","3","2.6","2.8","2.7","3","4.2","4","4","3.3","2.6","2.2","2.3","2.3","2.5","1.6","1.3","1.1","1.1","1.4"
"2011/01/09","キ马","AMB_TEMP","16","16","15","15","14","14","14","14","14","15","15","15","14","14","14","13","13","12","12","12","12","11","11","11"
"2011/01/09","キ马","CO",".26",".23",".19",".17",".21",".27",".28",".3",".32",".32",".34",".3",".26",".29",".34",".38",".49",".57",".59",".66",".7",".72",".61",".52"
"2011/01/09","キ马","NO","1.4","1.4","1.1","1",".8",".9","1","1.1","1.9","2.5","3.1","2.7","1.9","1.9","2.6","2","1.6","1.4","1.3","1.8","1.9","2.1","1.7","1.2"
"2011/01/09","キ马","NO2","16","11","7.9","5.7","6.2","8.4","15","19","18","17","20","18","13","14","17","19","22","24","27","32","32","33","26","17"
"2011/01/09","キ马","NOx","17","13","9","6.7","7","9.3","16","20","20","19","23","21","15","16","20","21","24","25","28","33","34","35","28","18"
"2011/01/09","キ马","O3","22","29","33","35","36","33","26","23","25","26","23","24","29","28","23","26","31","38","32","24","21","17","23","30"
"2011/01/09","キ马","PM10","31","30","10","19","23","24","40","24","16","29","36","37","36","37","32","45","69","104","119","104","98","110","106","72"
"2011/01/09","キ马","PM2.5","12","11","11","10","10","10","9","8","7","8","8","8","8","8","9","14","19","25","32","36","45","50","55","54"
"2011/01/09","キ马","RAINFALL","NR","1","2","2",".4","NR",".2","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR",".2",".2","NR","NR","NR","NR",".2"
"2011/01/09","キ马","RH","88","89","90","91","91","91","91","90","88","85","82","85","86","85","82","81","80","80","79","78","78","80","83","81"
"2011/01/09","キ马","SO2","3.5","2.3","1.8","1.5","1.9","2.4","2.4","2.3","2.1","2","2.3","2.3","2","1.8","2.4","3.3","5.6","7.2","10","13","9.7","9.5","7.7","9"
"2011/01/09","キ马","WD_HR","41","40","56","54","46","43","43","45","47","45","47","44","44","47","47","47","49","47","49","52","51","50","47","49"
"2011/01/09","キ马","WIND_DIREC","39","45","65","49","43","46","42","44","48","45","48","46","49","52","45","51","48","49","48","55","45","48","52","49"
"2011/01/09","キ马","WIND_SPEED","1.2","2","3.1","2.6","3.3","3.4","3.4","3.8","3.9","4.2","3.1","5","5","4.2","5.5","6.3","5.6","5.7","4.7","3.9","4","4","5.1","4.2"
"2011/01/09","キ马","WS_HR","1.2","1.5","1.2","1.4","2.8","2.8","2.7","3","3.3","3.7","3.1","3.5","4.1","4","4.4","4.7","4.5","4.9","4.5","3.9","3.8","3.3","4.2","4.1"
"2011/01/10","キ马","AMB_TEMP","11","10","10","10","11","11","11","11","11","11","11","12","12","12","12","12","12","12","12","12","12","12","12","12"
"2011/01/10","キ马","CO",".53",".58",".64",".66",".52",".38",".35",".46",".45",".42",".5",".54",".46",".39",".4",".5",".54",".53",".54",".51",".47",".43",".39",".36"
"2011/01/10","キ马","NO","1.1",".9","1.1","1.3","1.2","1.3","1.4","3.9","5.5","7.5","13","8.8","11","7.9","9.4","8.8","6.4","4.2","3.9","3.2","2.7","2.7","2","1.6"
"2011/01/10","キ马","NO2","17","16","15","14","13","12","16","25","26","30","34","29","30","29","32","33","32","29","27","25","22","21","18","16"
"2011/01/10","キ马","NOx","18","17","16","15","14","14","17","29","32","38","47","38","41","37","42","42","38","33","31","28","25","24","20","18"
"2011/01/10","キ马","O3","30","25","22","22","24","26","25","18","16","12","9.8","15","13","13","9.7","11","12","14","15","15","18","18","22","22"
"2011/01/10","キ马","PM10","67","74","62","59","52","43","36","22","24","39","36","27","26","20","34","38","34","34","25","32","23","18","34","28"
"2011/01/10","キ马","PM2.5","56","55","53","53","49","43","39","36*","31*","25","22","19","14","14","12","13","14","15","13","10","10","11","12","8"
"2011/01/10","キ马","RAINFALL",".2",".8",".8",".8","1",".6",".8",".2",".8",".4",".6",".2",".2",".2",".2",".2",".2","NR","NR","NR","NR",".2",".2",".2"
"2011/01/10","キ马","RH","82","86","87","87","88","88","88","87","87","88","88","87","87","88","89","89","88","87","86","85","86","87","87","87"
"2011/01/10","キ马","SO2","10","9.8","7.9","9.1","7.1","3.8","2.8","2.8","3.6","4.1","5.1","4.2","3.2","2.3","3.2","3.9","4","3.9","4.5","4.1","3.8","3.9","3.1","3"
"2011/01/10","キ马","WD_HR","46","50","47","45","48","48","47","48","46","46","47","51","46","46","44","51","62","55","54","51","59","53","50","47"
"2011/01/10","キ马","WIND_DIREC","42","50","45","43","47","46","47","49","44","43","46","44","42","47","46","50","72","55","54","53","52","54","50","47"
"2011/01/10","キ马","WIND_SPEED","4.1","3.9","4.4","4.2","5","4.2","4.5","3.8","4.6","3.8","3.3","4.1","3.8","3.9","3.6","3.3","3.4","3.7","4.4","3.6","4.2","3.7","4.7","3.5"
"2011/01/10","キ马","WS_HR","3.5","3.4","3.9","4.1","4.3","3.8","4.2","4","4","3.8","2.9","3.2","3.2","3.1","3.5","3","2.9","3.3","3.7","4.1","3.6","3.8","4","3.6"
"2011/01/11","キ马","AMB_TEMP","12","12","12","12","11","11","11","10","9.8","9.7","9.8","9.9","9.7","9.6","9.5","9.4","9.3","9.4","9.1","8.8","8.8","8.7","8.4","8.4"
"2011/01/11","キ马","CO",".35",".26",".24",".25",".26",".29",".33",".49",".46",".44",".45",".47",".52",".47",".48",".52",".58",".63",".63",".6",".57",".57",".49",".46"
"2011/01/11","キ马","NO","2.3","1.7","1.2","1","1","1.2","1.5","3.3","3.7","4.7","4.9","5.2","5.9","4.4","4.7","5.2","5.4","5.7","4.1","3.8","3.1","3.3","2","1.7"
"2011/01/11","キ马","NO2","22","19","10","9.8","10","13","16","22","21","26","25","25","28","24","27","28","30","31","25","24","26","26","20","21"
"2011/01/11","キ马","NOx","25","20","12","11","11","14","18","25","25","30","30","30","33","28","31","34","36","36","29","28","29","29","22","23"
"2011/01/11","キ马","O3","14","20","28","31","31","28","26","21","19","16","16","16","14","18","16","15","14","13","17","17","16","16","21","18"
"2011/01/11","キ马","PM10","27","27","18","11","19","19","20","32","30","37","46","39","30","34","28","9","17","32","18","29","35","12","27","39"
"2011/01/11","キ马","PM2.5","6","6","5","6","6","3","6","8","9","13","14","15","17","20","20","18","16","14","13","14","13","11","11","11"
"2011/01/11","キ马","RAINFALL",".2","NR",".8",".8","NR",".2",".4",".2","NR","NR","NR",".2","NR","1.8","1.4","3.2","2.8","2.6","3","1.6","1","2","2.2","2.6"
"2011/01/11","キ马","RH","88","89","89","89","89","89","89","89","88","87","85","83","86","87","88","88","89","89","89","89","88","88","88","88"
"2011/01/11","キ马","SO2","2.4","2.4","1.9","2.5","2.3","1.8","1.7","2.8","4.1","3.8","4","3.2","5","4.2","3.4","3.8","4.9","5","4.7","5.5","4.5","4.9","4.3","4.5"
"2011/01/11","キ马","WD_HR","40","42","44","47","47","45","46","45","45","45","44","44","42","44","44","43","43","43","45","43","43","47","48","48"
"2011/01/11","キ马","WIND_DIREC","38","42","44","45","50","50","48","48","44","47","47","45","44","41","46","44","43","54","47","41","41","50","44","46"
"2011/01/11","キ马","WIND_SPEED","3.4","3.8","3.3","4.2","4.2","4.2","3.8","3.8","4.5","4.3","4.3","3.7","2.8","3.2","3.3","2.8","3.5","3.3","3.2","3.4","3.1","3.6","3.7","3.3"
"2011/01/11","キ马","WS_HR","2.8","3.2","3.2","3.4","3.4","4","3.4","3.5","3.7","3.7","3.6","3.7","2.7","2.4","2.3","2.4","2.9","2.7","3.1","2.9","3.1","3.3","3.4","2.9"
"2011/01/12","キ马","AMB_TEMP","8.4","8.1","8.1","8","7.8","7.7","7.8","7.8","8","8.5","9.1#","9.3","9.6","9.9","10","10","10","10","10","10","11","11","11","12"
"2011/01/12","キ马","CO",".4",".29",".3",".35",".38",".4",".45",".59",".67",".82",".66#",".65",".69",".69",".68",".72",".72",".78",".86",".81",".79",".75",".62",".43"
"2011/01/12","キ马","NO","1.4","1.3","1.1","1.2","1.5","1.7","2.2","6","8.7","13","9.1#","9.8","11","11","11","11","9","8.1","7.8","5.8","4.5","4.5","3.1","1.8"
"2011/01/12","キ马","NO2","14","12","15","12","14","15","19","25","29","32","28#","28","29","29","29","33","33","34","37","33","31","31","24","13"
"2011/01/12","キ马","NOx","15","14","16","13","15","17","21","31","38","45","37#","38","41","40","40","44","42","42","45","39","35","35","27","15"
