"¤é´Á","´ú¯¸","´ú¶µ","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2011/01/03","¦Á¤î","O3","2","2.3","2.8","4.9","4.9","3.2","2.4","2.5","2.6","3.7","17","16","14","13","13","13","12","11","20","23","29","29","29","35"
"2011/01/03","¦Á¤î","PM10","32","28","27","24","22","20","22","31","37","34","21","10","7","7","7","10","16","17","20","20","17","20","22","27"
"2011/01/03","¦Á¤î","PM2.5","20","18","21","21","18","17","16","18","24","21","8","4","4","4","9","10","9","11","14","18","18","15","17","23"
"2011/01/03","¦Á¤î","RAINFALL","NR","NR","NR","NR","NR","NR","NR",".4",".6",".6",".4",".6","1.2",".2",".2",".2","NR",".2",".2",".8",".4",".4",".4",".2"
"2011/01/03","¦Á¤î","RH","88","89","89","89","89","89","89","91","91","93","93","92","93","94","94","94","94","94","95","95","95","94","94","94"
"2011/01/03","¦Á¤î","SO2","17","8.3","12","13","19","17","14","5.6","4.7","3.3","1.5","1.2","1.3","1.2","1","1.1","1.1","1.4","1.4","1.5","1.4","1.4","1.6","1.6"
"2011/01/03","¦Á¤î","WD_HR","92","88","93","95","93","93","291","246","110","54","108","93","94","81","86","91","106","93","104","100","101","103","104","104"
"2011/01/03","¦Á¤î","WIND_DIREC","94","82","68","92","91","93","270","222","94","68","121","106","91","75","85","90","94","98","102","102","105","113","100","85"
"2011/01/03","¦Á¤î","WIND_SPEED",".7",".6",".5","1.3","1",".7",".5",".6",".7",".8",".9",".8",".8",".8",".9","1","1.5","1.2","1","1.4","1.4","1.1","1.5","1"
"2011/01/03","¦Á¤î","WS_HR",".9",".6",".7",".7",".8",".6",".1",".4",".1",".2",".4",".4",".3",".3",".5",".3",".4",".4",".7",".6",".7",".6",".8",".5"
"2011/01/04","¦Á¤î","AMB_TEMP","12","12","12","12","12","12","12","12","12","13","13","13","13","13","14","14","14","14","14","13","13","13","14","14"
"2011/01/04","¦Á¤î","CO",".37",".36",".36",".36",".38",".4",".45",".71",".84",".76",".64",".59",".63",".67",".67",".67",".69",".67",".62",".51",".45",".46",".43",".42"
"2011/01/04","¦Á¤î","NO","1.5","1.6","1.6",".8","1.6","1.6","1.9","13","21","36","27","17","29","23","26","31","35","22","10","3.5","3.3","3","2.7","2"
"2011/01/04","¦Á¤î","NO2","8.5","9.1","11","10","16","14","16","33","39","41","37","32","34","33","35","36","38","37","36","25","23","25","19","15"
"2011/01/04","¦Á¤î","NOx","9.9","11","13","11","17","16","18","46","60","77","63","49","63","56","61","67","73","60","46","29","27","28","22","17"
"2011/01/04","¦Á¤î","O3","37","36","32","32","26","28","26","9.2","5","2.6","4.1","7.2","4","4.8","4.2","3.7","2.5","4.2","6.4","17","18","16","20","23"
"2011/01/04","¦Á¤î","PM10","33","37","39","37","35","38","42","48","49","55","64","61","61","70","78","83","83","82","71","57","49","46","45","44"
"2011/01/04","¦Á¤î","PM2.5","28","30","28","25","26","28","30","33","36","44","49","47","47","52","52","49","52","50","45","40","34","32","32","37"
"2011/01/04","¦Á¤î","RAINFALL",".4",".2",".2",".2",".2",".2",".2",".2","NR","NR",".2","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2011/01/04","¦Á¤î","RH","94","94","94","95","95","96","96","95","95","94","94","93","91","90","89","87","87","87","88","90","91","92","93","94"
"2011/01/04","¦Á¤î","SO2","1.8","1.9","3.2","3.2","3.2","2.2","2","5.1","3.4","4.9","5.4","3.2","4","4.1","3.9","5.8","9.1","6.1","11","5.8","7","10","5.6","3.1"
"2011/01/04","¦Á¤î","WD_HR","101","100","95","86","87","100","101","76","91","96","93","101","86","115","77","133","115","145","146","142","124","124","111","103"
"2011/01/04","¦Á¤î","WIND_DIREC","85","112","95","67","90","102","88","78","64","107","90","56","127","80","77","65","101","137","175","176","119","146","104","102"
"2011/01/04","¦Á¤î","WIND_SPEED","1.3","1",".8",".5",".7",".9",".8",".8",".7",".8",".8",".8",".7","1.4","1.3","1.6","1.7","2","2.1","1.9","2.1","2.2","1.5","1.2"
"2011/01/04","¦Á¤î","WS_HR",".7",".6",".5",".5",".4",".6",".5",".2",".2",".4",".2",".3",".2",".2",".2",".2",".3",".3",".6",".4",".5",".6",".6",".4"
"2011/01/05","¦Á¤î","AMB_TEMP","14","14","14","14","14","15","15","15","15","16","17","17","17","18","18","19","19","18","18","18","18","17","17","17"
"2011/01/05","¦Á¤î","CO",".42",".38",".34",".33",".34",".35",".45",".7",".75",".77",".4",".34",".3",".26",".27",".3",".35",".42",".88",".84",".48",".3",".28",".27"
"2011/01/05","¦Á¤î","NO","1.7","1.6","1.8","1.9","3.4","8.3","13","27","26","62","19","7.1","7","4.7","4.8","7.9","5.9","8.3","38","42","9.8","1.6","1.1","1.1"
"2011/01/05","¦Á¤î","NO2","17","15","12","15","22","25","32","36","37","42","28","26","24","17","19","21","24","31","39","39","26","14","12","11"
"2011/01/05","¦Á¤î","NOx","19","16","14","17","25","33","45","63","62","104","47","34","31","22","23","29","30","40","76","81","36","15","13","12"
"2011/01/05","¦Á¤î","O3","18","21","25","21","13","10","5.2","4.4","6.5","3.8","16","17","18","26","25","23","19","9.3","2.8","2.3","15","30","32","33"
"2011/01/05","¦Á¤î","PM10","49","50","37","33","38","37","37","34","33","39","40","37","42","42","","32","28","29","40","46","39","26","20","17"
"2011/01/05","¦Á¤î","PM2.5","37","32","27","26","28","29","31","27","21","25","26","22","19","18","","21","17","18","23","29","25","13","12","12"
"2011/01/05","¦Á¤î","RAINFALL","NR","NR",".2","NR","NR","1",".6","NR","NR","1","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","1.2",".4",".4"
"2011/01/05","¦Á¤î","RH","94","94","93","93","94","95","96","97","97","97","97","97","96","95","93","90","88","89","92","93","94","94","95","95"
"2011/01/05","¦Á¤î","SO2","3.3","3.4","2.5","2.1","8.7","11","8.7","7.6","4.2","5.8","4.1","3.2","3.1","2.7","3.1","3.7","2.4","4.2","7","7.3","3.8","2.4","2.4","2.3"
"2011/01/05","¦Á¤î","WD_HR","92","84","91","85","91","93","87","74","87","81","85","65","99","91","90","93","88","89","80","94","105","98","108","104"
"2011/01/05","¦Á¤î","WIND_DIREC","72","97","104","81","93","77","88","65","62","88","94","79","149","107","106","88","84","86","23","100","98","93","96","111"
"2011/01/05","¦Á¤î","WIND_SPEED","1.1",".7",".9",".5",".7",".6",".8",".8",".6",".8","1.3",".9","1.3","1.7","1.9","1.4","1.2",".8",".5","1","1.4","1.4","1.4","1.4"
"2011/01/05","¦Á¤î","WS_HR",".4",".4",".5",".4",".3",".5",".3",".4",".4",".4",".5",".3",".4",".6",".6",".6",".6",".5",".3",".7",".5",".6",".5",".5"
"2011/01/06","¦Á¤î","AMB_TEMP","16","16","16","16","16","16","15","14","14","13","13","13","12","12","12","12","11","11","11","11","11","11","11","10"
"2011/01/06","¦Á¤î","CO",".26",".24",".27",".28",".29",".34",".48",".61",".62",".65",".91",".91",".8",".82",".93",".98",".98",".91",".69",".6",".58",".62",".52",".44"
"2011/01/06","¦Á¤î","NO",".7",".6",".7",".8",".4",".6","1.1","3.9","3.9","7.6","16","14","8.1","7","9.5","10","10","7.5","3.6","3.1","3.1","3","2","1.9"
"2011/01/06","¦Á¤î","NO2","7.3","6.5","7.2","6.6","5.9","11","11","16","18","26","40","36","29","28","31","34","35","29","20","21","19","20","16","14"
"2011/01/06","¦Á¤î","NOx","8","7.1","7.8","7.3","6.3","11","12","20","22","34","56","50","37","35","41","44","45","37","24","24","22","23","18","16"
"2011/01/06","¦Á¤î","O3","36","36","36","37","38","32","30","20","16","10","5.4","6.9","12","13","9.8","8.2","7.3","11","21","21","24","23","31","31"
"2011/01/06","¦Á¤î","PM10","11","9","7","4","7","6","2","6","13","28","34","27","22","31","43","49","54","55","57","64","64","70","75","71"
"2011/01/06","¦Á¤î","PM2.5","8","8","7","3","4","5","4","3","6","20","28","25","23","28","40","48","50","50","50","46","40","43","47","44"
"2011/01/06","¦Á¤î","RAINFALL",".2",".2",".4",".2",".2",".4",".4",".6",".2",".2",".4",".2",".2",".4",".2",".2",".4",".4",".6",".2",".2",".2","NR",".2"
"2011/01/06","¦Á¤î","RH","96","96","97","97","97","97","96","96","95","95","95","94","94","94","93","93","93","93","93","93","92","91","90","88"
"2011/01/06","¦Á¤î","SO2","1.9","1.6","1",".7",".7","1.5","1.3","2.8","3.8","5.1","9.4","7.9","6.7","7.1","9.1","11","10","9.5","7.7","6.3","5.4","6.5","5.8","4.5"
"2011/01/06","¦Á¤î","WD_HR","109","106","105","104","119","96","103","111","101","112","106","112","101","110","106","78","76","77","87","80","81","65","74","83"
"2011/01/06","¦Á¤î","WIND_DIREC","106","91","111","118","124","88","99","100","86","140","101","122","108","113","125","96","73","63","83","75","76","64","60","77"
"2011/01/06","¦Á¤î","WIND_SPEED","1.5","1.1","1.2","1.1","1.2","1.4","1.6","1.8","1.6","1.4","1.5","1.7","1.6","1.7","1.9","1.8","2","2.6","2","1.9","1.4","1.8","2.1","1.9"
"2011/01/06","¦Á¤î","WS_HR",".6",".4",".5",".6",".4",".4",".8",".9",".9",".6",".8",".7",".8",".7",".7","1.4","1.2","1.4","1.2","1.1",".9","1","1.2","1.2"
"2011/01/07","¦Á¤î","AMB_TEMP","10","11","11","11","11","11","11","11","11","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12"
"2011/01/07","¦Á¤î","CO",".37",".32",".31",".26",".29",".31",".38",".59",".77",".66",".44",".4",".43",".37",".38",".36",".34",".37",".53",".44",".43",".43",".36",".32"
"2011/01/07","¦Á¤î","NO","1.8","1.6","1.2",".7",".8","1","3.9","13","24","33","12","5.5","5.8","3.6","8.2","5.8","3.3","4.2","11","5.8","3.8","3.4","2.7","1.5"
"2011/01/07","¦Á¤î","NO2","13","8.1","6.7","7","7.9","9.3","23","33","39","41","31","23","24","20","32","27","22","25","37","29","26","26","24","18"
"2011/01/07","¦Á¤î","NOx","14","9.6","8","7.7","8.8","10","26","45","63","74","43","28","30","23","40","33","26","29","48","35","30","29","27","20"
"2011/01/07","¦Á¤î","O3","31","39","40","40","38","33","20","9.7","4.6","3.6","11","19","17","22","11","14","19","17","6.1","13","16","16","18","24"
"2011/01/07","¦Á¤î","PM10","64","51","42","34","29","27","26","28","31","34","32","23","20","18","16","15","13","13","17","13","10","9","9","7"
"2011/01/07","¦Á¤î","PM2.5","39","32","26","22","22","24","24","20","21","25","22","19","16","16","14","9","8","10","13","11","9","13","12","8"
"2011/01/07","¦Á¤î","RAINFALL","NR","NR","NR","NR","NR",".4","NR",".4",".2",".6",".2",".2",".2",".6","2","1.6",".4",".4",".6",".4",".6",".2",".2","NR"
"2011/01/07","¦Á¤î","RH","86","85","85","84","85","88","90","91","92","93","94","94","93","93","94","95","95","95","95","96","96","96","96","97"
"2011/01/07","¦Á¤î","SO2","3.7","2","1.1",".8",".9",".8","1.4","3","3.6","3.9","4.5","2.4","1.8","1.4","3.1","2","1.3","1.6","4.7","4.2","4.1","4.1","6","4.2"
"2011/01/07","¦Á¤î","WD_HR","79","82","90","75","84","89","86","92","89","65","67","67","77","78","70","68","83","74","68","81","70","83","74","81"
"2011/01/07","¦Á¤î","WIND_DIREC","74","82","64","95","83","93","88","88","48","54","55","73","58","74","71","59","75","70","62","81","60","67","98","84"
"2011/01/07","¦Á¤î","WIND_SPEED","1.6","1.3","1",".9","1.4","1","1",".8",".7",".8","1.6","2.2","1.2","1.4","1.4","1.3",".9","1.2",".9","1","1.3","1.9","1.2","1.5"
"2011/01/07","¦Á¤î","WS_HR",".8",".7",".7",".5",".7",".8",".9",".9",".6",".4",".8",".9",".6",".8",".6",".8",".7",".9",".6",".7",".5",".6",".7",".6"
"2011/01/08","¦Á¤î","AMB_TEMP","12","13","13","13","13","13","13","14","14","14","15","16","17","17","17","17","17","17","16","16","16","16","16","16"
"2011/01/08","¦Á¤î","CO",".28",".23",".24",".24",".23",".27",".29",".34",".31",".3",".28",".26",".27",".28",".29",".31",".33",".43",".64",".69",".56",".38",".35",".37"
"2011/01/08","¦Á¤î","NO","1",".8",".5","1.6","1.5","1.9","2","2.9","3.1","5","5.1","4.8","4.7","4.4","4.3","4.3","3.1","4.7","15","13","8.3","2.3","1.8","1.5"
"2011/01/08","¦Á¤î","NO2","17","12","14","13","13","15","15","24","17","20","19","13","14","16","19","21","20","28","38","36","34","23","20","20"
"2011/01/08","¦Á¤î","NOx","18","13","15","15","14","17","17","27","20","25","24","18","19","20","23","25","24","32","53","50","43","25","22","21"
"2011/01/08","¦Á¤î","O3","26","30","27","26","28","26","27","19","27","24","26","32","31","28","25","21","20","13","3.3","4.1","5.7","20","23","23"
"2011/01/08","¦Á¤î","PM10","7","9","9","11","9","6","6","9","6","7","13","11","9","9","9","11","13","16","22","22","21","15","12","13"
"2011/01/08","¦Á¤î","PM2.5","6","5","6","7","5","6","7","9","10","9","7","3","2","9","9","6","5","5","12","16","14","13","9","7"
"2011/01/08","¦Á¤î","RAINFALL","NR","NR","NR","NR",".2",".4",".2",".2",".2",".2",".2","NR","NR","NR","NR","NR","NR","NR","NR","NR",".4",".2",".4","NR"
"2011/01/08","¦Á¤î","RH","97","96","96","96","96","96","97","97","97","97","97","97","97","95","94","93","92","91","91","91","92","92","93","93"
"2011/01/08","¦Á¤î","SO2","7.4","3.3","13","3.6","3.3","4.9","3.4","3.5","2.8","3.7","3.2","2.1","3.2","3.5","3.8","4.6","2.5","2.8","5.6","5.2","5","2.3","3.7","2.3"
"2011/01/08","¦Á¤î","WD_HR","69","71","70","73","80","85","76","71","76","71","65","74","66","70","63","63","63","66","66","76","86","73","82","81"
"2011/01/08","¦Á¤î","WIND_DIREC","62","64","72","72","86","53","81","72","90","78","62","76","49","67","69","76","65","52","61","89","73","67","69","95"
"2011/01/08","¦Á¤î","WIND_SPEED","1.7","1.2","1.2","1.1","1.1",".9","1.3","1.4","1.2","1.8","2","2.5","2.5","2.2","1.5","1.3","1.3","1.2","1.1",".9","1.1","1.1","1.1",".9"
"2011/01/08","¦Á¤î","WS_HR",".9",".8",".8",".7",".6",".6",".8",".7","1","1","1","1.2","1.2","1.2","1","1",".9",".8",".6",".4",".9",".8",".8",".8"
"2011/01/09","¦Á¤î","AMB_TEMP","16","16","16","16","16","16","15","15","15","16","16","16","15","15","14","14","13","13","12","12","12","12","11","11"
"2011/01/09","¦Á¤î","CO",".33",".35",".5",".52",".2",".18",".21",".25",".29",".39",".29",".25",".25",".3",".36",".36",".45",".5",".53",".55",".55",".51",".51",".48"
"2011/01/09","¦Á¤î","NO","1.3",".7","1.7","10","1.3","1.1","1.1","1.6","2.1","2.8","3.2","2.4","2.1","2.6","2.9","2.5","1.9","1.7","1.8","2.2","2","1.9","1.7","1.6"
"2011/01/09","¦Á¤î","NO2","17","16","25","29","9.1","6","8.5","12","14","18","16","11","9","13","16","15","17","17","21","24","27","18","15","13"
"2011/01/09","¦Á¤î","NOx","19","16","27","40","10","7.1","9.7","13","16","20","19","13","11","15","18","17","19","19","22","27","29","20","17","14"
"2011/01/09","¦Á¤î","O3","25","26","14","11","35","40","37","34","32","28","29","35","37","32","28","34","40","49","42","33","29","39","41","42"
"2011/01/09","¦Á¤î","PM10","11","11","11","15","9","0*","1","5","7","11","13","10","10","18","31","42","56","72","82","81","82","81","77","75"
"2011/01/09","¦Á¤î","PM2.5","12","11","9","10","3","0","0","0","6","9","6","6","7","9","17","25","39","53","57","55","57","57","53","53"
"2011/01/09","¦Á¤î","RAINFALL","NR",".2",".2",".4","NR",".2","NR","NR",".2","NR",".2",".2","NR","NR",".2",".2",".2",".2","NR","NR",".8",".4","NR",".2"
"2011/01/09","¦Á¤î","RH","94","94","94","94","94","95","95","95","95","95","95","95","95","95","95","94","94","94","93","93","92","91","91","91"
"2011/01/09","¦Á¤î","SO2","1.9","2","1.5","1.4","1.1","1.1","1","1.1","1.3","1.4","1.2","1.2","1","1.3","2","2.4","4.7","5.5","6.6","6.7","9.1","7.1","4.8","4.6"
"2011/01/09","¦Á¤î","WD_HR","90","86","18","97","72","78","83","86","80","85","80","83","83","79","79","77","77","79","79","81","73","81","82","77"
"2011/01/09","¦Á¤î","WIND_DIREC","78","88","228","88","71","84","89","74","79","83","77","88","80","74","82","72","84","90","67","87","70","93","84","75"
"2011/01/09","¦Á¤î","WIND_SPEED","1",".7",".4",".7","1.1","1.3","1.7","1.3","1.3","1.4","1.5","2","2.1","2","1.7","2.2","2.2","2","2","2.5","2.3","1.7","2.1","1.6"
"2011/01/09","¦Á¤î","WS_HR",".8",".9",".2",".2",".7","1","1.1",".8","1",".8","1","1.2","1.4","1.2","1.2","1.3","1.3","1.4","1.2","1.4","1.3","1.3","1.3",".9"
"2011/01/10","¦Á¤î","AMB_TEMP","11","12","12","12","12","12","12","12","12","12","13","13","13","13","13","13","13","13","13","13","13","13","13","13"
"2011/01/10","¦Á¤î","CO",".53",".6",".63",".63",".46",".34",".35",".46",".52",".38",".39",".42",".4",".39",".36",".4",".44",".47",".45",".47",".43",".41",".38",".35"
"2011/01/10","¦Á¤î","NO","1.7","1.8","1.7","2","1.7","1.8","2.1","5.1","7.6","6.9","10","13","8.3","6.3","8.4","11","11","7.9","5.2","4.6","3.4","3.1","2.5","2.4"
"2011/01/10","¦Á¤î","NO2","13","13","11","10","8.5","6.3","12","24","29","25","30","31","26","26","30","34","36","34","28","28","22","22","22","18"
"2011/01/10","¦Á¤î","NOx","15","15","13","12","10","8.1","14","29","37","32","40","44","34","33","38","45","48","42","33","32","26","25","24","20"
"2011/01/10","¦Á¤î","O3","35","30","29","28","31","35","32","20","14","19","14","13","18","17","14","9.8","7.5","9.4","14","14","18","19","19","23"
"2011/01/10","¦Á¤î","PM10","71","70","66","60","50","28","10","12","16","15","18","24","23","18","17","21","20","16","13","11","7","5","6","10"
"2011/01/10","¦Á¤î","PM2.5","53","55","57","52","42","25","11","10","12","10","11","18","19","14","15","17","15","12","11","9","8","6","8","9"
"2011/01/10","¦Á¤î","RAINFALL",".8",".4",".8",".4","1.6","2.2",".8",".8","1.4",".6",".6",".6",".2","1",".8",".6",".6",".4","1",".8",".8",".6",".8","1"
"2011/01/10","¦Á¤î","RH","91","91","91","92","92","92","93","93","93","93","94","94","94","94","94","94","94","94","94","95","95","95","95","95"
"2011/01/10","¦Á¤î","SO2","5.9","5.6","6.2","7.1","3.7","1",".6","1.5","3.4","2.7","4.3","4.1","2.8","2.2","4.1","3.2","4.1","3.6","3","4","3.1","2.7","4.7","3.6"
"2011/01/10","¦Á¤î","WD_HR","78","79","77","77","82","74","77","76","78","72","80","74","76","72","70","78","73","86","69","78","78","74","71","75"
"2011/01/10","¦Á¤î","WIND_DIREC","75","82","74","70","91","74","76","82","76","68","87","81","65","80","98","74","79","75","60","81","77","79","59","81"
"2011/01/10","¦Á¤î","WIND_SPEED","1.3","1.3","1","1.1","1.4","1.4","1.8","1.3","1.6","1.2","1.1","1.3","1.3","1.5","1.2","1.3","1.7","1.3","1.9","1.3","1.3","1.1","1.4","1.1"
"2011/01/10","¦Á¤î","WS_HR",".7",".8",".8",".9",".9","1.1","1",".8",".8","1",".8",".7",".6",".6",".8",".6",".7",".6",".8",".7",".6",".4",".7",".6"
"2011/01/11","¦Á¤î","AMB_TEMP","13","13","13","12","12","12","12","11","11","11","11","11","11","11","11","11","11","11","10","10","9.8","9.6","9.5","9.6"
"2011/01/11","¦Á¤î","CO",".3",".24",".22",".22",".19",".22",".3",".4",".43",".36",".38",".43",".48",".48",".47",".49",".53",".61",".62",".61",".54",".49",".49",".45"
"2011/01/11","¦Á¤î","NO","1.9","1.5","1.1","1.1",".9","1.1","1.7","3.3","3.2","3.1","3.3","4.8","5.4","13","12","6.8","10","14","6.7","7","3.8","2.5","2.2","2"
"2011/01/11","¦Á¤î","NO2","13","7.7","6.5","4.5","5.4","11","15","17","19","18","20","22","24","30","31","28","33","35","29","28","22","18","20","17"
"2011/01/11","¦Á¤î","NOx","15","9.3","7.6","5.6","6.4","12","16","21","23","21","24","27","29","43","43","35","44","49","36","35","26","21","23","18"
"2011/01/11","¦Á¤î","O3","29","34","37","40","40","34","31","29","26","26","22","19","19","12","11","16","12","9.8","16","16","21","25","22","26"
"2011/01/11","¦Á¤î","PM10","15","9","2","4","6","10","9","7","10","15","20","24","23","16","13","12","10","11","16","17","13","12","21","23"
"2011/01/11","¦Á¤î","PM2.5","8","8","4","5","6","6","6","4","4","6","10","17","20","18","15","9","11","14","14","11","9","11","17","17"
"2011/01/11","¦Á¤î","RAINFALL",".8","1","1",".8",".4",".8",".8",".2",".6",".2","NR","NR",".2",".8","1.2","1.6","1.8","2","2","1",".4","1",".6","1.8"
"2011/01/11","¦Á¤î","RH","95","95","95","96","95","96","96","96","96","96","96","95","95","95","95","95","95","95","95","95","95","95","95","95"
"2011/01/11","¦Á¤î","SO2","5.3","2.6","1.5",".9",".9","1.6",".7",".9","1","1.3","1.5","1.7","1.4","1.4","1.2","1.1","1.3","1.8","2.3","2.5","2.3","2.9","3.1","2.9"
"2011/01/11","¦Á¤î","WD_HR","67","73","81","76","80","73","82","76","84","84","69","83","78","88","81","76","81","76","76","78","87","82","90","66"
"2011/01/11","¦Á¤î","WIND_DIREC","65","61","71","70","72","75","90","93","96","69","66","90","74","79","65","53","57","70","87","94","66","83","86","65"
"2011/01/11","¦Á¤î","WIND_SPEED","1.4","1.4","1.2","1.4","1.5","1.6","1.5","1.4","1","1.7","1.6","1.2",".9","1.1","1",".9","1","1","1.3","1.1",".9","1.6",".9","1.4"
"2011/01/11","¦Á¤î","WS_HR",".6","1",".9","1","1","1.1",".8",".9",".8","1","1.1",".7",".7",".6",".7",".6",".7",".5",".6",".7",".7","1",".6",".7"
