SiteName,SiteEngName,County,Township,Basin,River,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
崙埤橋(原為崙碑),Lonbei,宜蘭縣,大同鄉,蘭陽溪流域,蘭陽溪,121.6093760,24.6759970,311389.74,2730573.28,2015-07-09,生化需氧量,Biochemical Oxygen Demand,BOD5,1.2,mg/L
崙埤橋(原為崙碑),Lonbei,宜蘭縣,大同鄉,蘭陽溪流域,蘭陽溪,121.6093760,24.6759970,311389.74,2730573.28,2015-07-09,溶氧(電極法),Dissolved Oxygen,DO,8.3,mg/L
崙埤橋(原為崙碑),Lonbei,宜蘭縣,大同鄉,蘭陽溪流域,蘭陽溪,121.6093760,24.6759970,311389.74,2730573.28,2015-07-09,懸浮固體,Suspended Solid,SS,2.2,mg/L
崙埤橋(原為崙碑),Lonbei,宜蘭縣,大同鄉,蘭陽溪流域,蘭陽溪,121.6093760,24.6759970,311389.74,2730573.28,2015-07-09,氣溫,Temperature,TMP,29.4,℃
崙埤橋(原為崙碑),Lonbei,宜蘭縣,大同鄉,蘭陽溪流域,蘭陽溪,121.6093760,24.6759970,311389.74,2730573.28,2015-07-09,導電度,Conductivity,EC,69,μmho/cm25℃
崙埤橋(原為崙碑),Lonbei,宜蘭縣,大同鄉,蘭陽溪流域,蘭陽溪,121.6093760,24.6759970,311389.74,2730573.28,2015-07-09,酸鹼值,pH,pH,7.6,
崙埤橋(原為崙碑),Lonbei,宜蘭縣,大同鄉,蘭陽溪流域,蘭陽溪,121.6093760,24.6759970,311389.74,2730573.28,2015-07-09,水溫,Water Temperature,WT,23.8,℃
崙埤橋(原為崙碑),Lonbei,宜蘭縣,大同鄉,蘭陽溪流域,蘭陽溪,121.6093760,24.6759970,311389.74,2730573.28,2015-07-09,河川污染分類指標,River Pollution Index,RPI,1.0,
清水大閘,Cingshueida Gate,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8329720,24.6920060,334290.55,2731920.29,2015-07-09,大腸桿菌群,Coliform Group,Coliform,1500,CFU/100mL
清水大閘,Cingshueida Gate,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8329720,24.6920060,334290.55,2731920.29,2015-07-09,溶氧飽和度,Dissolved Oxygen Saturation,DOS,86.1,%
清水大閘,Cingshueida Gate,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8329720,24.6920060,334290.55,2731920.29,2015-07-09,氯鹽,Chloride,Cl,698,mg/L
清水大閘,Cingshueida Gate,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8329720,24.6920060,334290.55,2731920.29,2015-07-09,氨氮,NH3-N,NH3-N,0.88,mg/L
清水大閘,Cingshueida Gate,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8329720,24.6920060,334290.55,2731920.29,2015-07-09,化學需氧量,Chemical Oxygen Demand,COD,12.5,mg/L
清水大閘,Cingshueida Gate,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8329720,24.6920060,334290.55,2731920.29,2015-07-09,生化需氧量,Biochemical Oxygen Demand,BOD5,2.2,mg/L
清水大閘,Cingshueida Gate,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8329720,24.6920060,334290.55,2731920.29,2015-07-09,溶氧(電極法),Dissolved Oxygen,DO,6.4,mg/L
清水大閘,Cingshueida Gate,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8329720,24.6920060,334290.55,2731920.29,2015-07-09,懸浮固體,Suspended Solid,SS,15.6,mg/L
清水大閘,Cingshueida Gate,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8329720,24.6920060,334290.55,2731920.29,2015-07-09,氣溫,Temperature,TMP,29.9,℃
清水大閘,Cingshueida Gate,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8329720,24.6920060,334290.55,2731920.29,2015-07-09,導電度,Conductivity,EC,2520,μmho/cm25℃
清水大閘,Cingshueida Gate,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8329720,24.6920060,334290.55,2731920.29,2015-07-09,酸鹼值,pH,pH,7.9,
清水大閘,Cingshueida Gate,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8329720,24.6920060,334290.55,2731920.29,2015-07-09,水溫,Water Temperature,WT,29.5,℃
清水大閘,Cingshueida Gate,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8329720,24.6920060,334290.55,2731920.29,2015-07-09,河川污染分類指標,River Pollution Index,RPI,2.0,
利澤簡橋,Lidzugein Bridge,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8141170,24.6698980,332397.00,2729460.00,2015-07-09,大腸桿菌群,Coliform Group,Coliform,3000,CFU/100mL
利澤簡橋,Lidzugein Bridge,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8141170,24.6698980,332397.00,2729460.00,2015-07-09,溶氧飽和度,Dissolved Oxygen Saturation,DOS,93.7,%
利澤簡橋,Lidzugein Bridge,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8141170,24.6698980,332397.00,2729460.00,2015-07-09,氯鹽,Chloride,Cl,-,mg/L
利澤簡橋,Lidzugein Bridge,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8141170,24.6698980,332397.00,2729460.00,2015-07-09,氨氮,NH3-N,NH3-N,0.95,mg/L
利澤簡橋,Lidzugein Bridge,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8141170,24.6698980,332397.00,2729460.00,2015-07-09,化學需氧量,Chemical Oxygen Demand,COD,14.7,mg/L
利澤簡橋,Lidzugein Bridge,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8141170,24.6698980,332397.00,2729460.00,2015-07-09,生化需氧量,Biochemical Oxygen Demand,BOD5,4.8,mg/L
利澤簡橋,Lidzugein Bridge,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8141170,24.6698980,332397.00,2729460.00,2015-07-09,溶氧(電極法),Dissolved Oxygen,DO,6.8,mg/L
利澤簡橋,Lidzugein Bridge,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8141170,24.6698980,332397.00,2729460.00,2015-07-09,懸浮固體,Suspended Solid,SS,21.1,mg/L
利澤簡橋,Lidzugein Bridge,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8141170,24.6698980,332397.00,2729460.00,2015-07-09,氣溫,Temperature,TMP,34.0,℃
利澤簡橋,Lidzugein Bridge,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8141170,24.6698980,332397.00,2729460.00,2015-07-09,導電度,Conductivity,EC,318,μmho/cm25℃
利澤簡橋,Lidzugein Bridge,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8141170,24.6698980,332397.00,2729460.00,2015-07-09,酸鹼值,pH,pH,8.0,
利澤簡橋,Lidzugein Bridge,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8141170,24.6698980,332397.00,2729460.00,2015-07-09,水溫,Water Temperature,WT,31.0,℃
利澤簡橋,Lidzugein Bridge,宜蘭縣,五結鄉,冬山河流域,冬山河,121.8141170,24.6698980,332397.00,2729460.00,2015-07-09,河川污染分類指標,River Pollution Index,RPI,2.5,
冬山河橋,Dongshan River Bridge,宜蘭縣,冬山鄉,冬山河流域,冬山河,121.7868900,24.6391630,329660.75,2726039.63,2015-07-09,大腸桿菌群,Coliform Group,Coliform,1400,CFU/100mL
冬山河橋,Dongshan River Bridge,宜蘭縣,冬山鄉,冬山河流域,冬山河,121.7868900,24.6391630,329660.75,2726039.63,2015-07-09,溶氧飽和度,Dissolved Oxygen Saturation,DOS,62.7,%
冬山河橋,Dongshan River Bridge,宜蘭縣,冬山鄉,冬山河流域,冬山河,121.7868900,24.6391630,329660.75,2726039.63,2015-07-09,氯鹽,Chloride,Cl,-,mg/L
冬山河橋,Dongshan River Bridge,宜蘭縣,冬山鄉,冬山河流域,冬山河,121.7868900,24.6391630,329660.75,2726039.63,2015-07-09,氨氮,NH3-N,NH3-N,0.58,mg/L
冬山河橋,Dongshan River Bridge,宜蘭縣,冬山鄉,冬山河流域,冬山河,121.7868900,24.6391630,329660.75,2726039.63,2015-07-09,化學需氧量,Chemical Oxygen Demand,COD,8.1,mg/L
冬山河橋,Dongshan River Bridge,宜蘭縣,冬山鄉,冬山河流域,冬山河,121.7868900,24.6391630,329660.75,2726039.63,2015-07-09,生化需氧量,Biochemical Oxygen Demand,BOD5,1.3,mg/L
冬山河橋,Dongshan River Bridge,宜蘭縣,冬山鄉,冬山河流域,冬山河,121.7868900,24.6391630,329660.75,2726039.63,2015-07-09,溶氧(電極法),Dissolved Oxygen,DO,4.8,mg/L
冬山河橋,Dongshan River Bridge,宜蘭縣,冬山鄉,冬山河流域,冬山河,121.7868900,24.6391630,329660.75,2726039.63,2015-07-09,懸浮固體,Suspended Solid,SS,6.1,mg/L
冬山河橋,Dongshan River Bridge,宜蘭縣,冬山鄉,冬山河流域,冬山河,121.7868900,24.6391630,329660.75,2726039.63,2015-07-09,氣溫,Temperature,TMP,32.6,℃
冬山河橋,Dongshan River Bridge,宜蘭縣,冬山鄉,冬山河流域,冬山河,121.7868900,24.6391630,329660.75,2726039.63,2015-07-09,導電度,Conductivity,EC,244,μmho/cm25℃
冬山河橋,Dongshan River Bridge,宜蘭縣,冬山鄉,冬山河流域,冬山河,121.7868900,24.6391630,329660.75,2726039.63,2015-07-09,酸鹼值,pH,pH,7.3,
冬山河橋,Dongshan River Bridge,宜蘭縣,冬山鄉,冬山河流域,冬山河,121.7868900,24.6391630,329660.75,2726039.63,2015-07-09,水溫,Water Temperature,WT,28.5,℃
冬山河橋,Dongshan River Bridge,宜蘭縣,冬山鄉,冬山河流域,冬山河,121.7868900,24.6391630,329660.75,2726039.63,2015-07-09,河川污染分類指標,River Pollution Index,RPI,2.0,
武荖坑,Woolaokan,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8108600,24.6035000,332110.83,2722103.59,2015-07-09,大腸桿菌群,Coliform Group,Coliform,4500,CFU/100mL
武荖坑,Woolaokan,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8108600,24.6035000,332110.83,2722103.59,2015-07-09,溶氧飽和度,Dissolved Oxygen Saturation,DOS,100.7,%
武荖坑,Woolaokan,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8108600,24.6035000,332110.83,2722103.59,2015-07-09,氯鹽,Chloride,Cl,-,mg/L
武荖坑,Woolaokan,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8108600,24.6035000,332110.83,2722103.59,2015-07-09,氨氮,NH3-N,NH3-N,0.02,mg/L
武荖坑,Woolaokan,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8108600,24.6035000,332110.83,2722103.59,2015-07-09,化學需氧量,Chemical Oxygen Demand,COD,4.5,mg/L
武荖坑,Woolaokan,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8108600,24.6035000,332110.83,2722103.59,2015-07-09,生化需氧量,Biochemical Oxygen Demand,BOD5,<1.0,mg/L
武荖坑,Woolaokan,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8108600,24.6035000,332110.83,2722103.59,2015-07-09,溶氧(電極法),Dissolved Oxygen,DO,8.0,mg/L
武荖坑,Woolaokan,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8108600,24.6035000,332110.83,2722103.59,2015-07-09,懸浮固體,Suspended Solid,SS,2.2,mg/L
武荖坑,Woolaokan,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8108600,24.6035000,332110.83,2722103.59,2015-07-09,氣溫,Temperature,TMP,31.0,℃
武荖坑,Woolaokan,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8108600,24.6035000,332110.83,2722103.59,2015-07-09,導電度,Conductivity,EC,230,μmho/cm25℃
武荖坑,Woolaokan,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8108600,24.6035000,332110.83,2722103.59,2015-07-09,酸鹼值,pH,pH,8.0,
武荖坑,Woolaokan,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8108600,24.6035000,332110.83,2722103.59,2015-07-09,水溫,Water Temperature,WT,26.7,℃
武荖坑,Woolaokan,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8108600,24.6035000,332110.83,2722103.59,2015-07-09,河川污染分類指標,River Pollution Index,RPI,1.0,
龍德大橋,Longdeda Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8315600,24.6323640,334187.75,2725313.15,2015-07-09,大腸桿菌群,Coliform Group,Coliform,-,CFU/100mL
龍德大橋,Longdeda Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8315600,24.6323640,334187.75,2725313.15,2015-07-09,溶氧飽和度,Dissolved Oxygen Saturation,DOS,-,%
龍德大橋,Longdeda Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8315600,24.6323640,334187.75,2725313.15,2015-07-09,氯鹽,Chloride,Cl,-,mg/L
龍德大橋,Longdeda Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8315600,24.6323640,334187.75,2725313.15,2015-07-09,氨氮,NH3-N,NH3-N,-,mg/L
龍德大橋,Longdeda Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8315600,24.6323640,334187.75,2725313.15,2015-07-09,化學需氧量,Chemical Oxygen Demand,COD,-,mg/L
龍德大橋,Longdeda Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8315600,24.6323640,334187.75,2725313.15,2015-07-09,生化需氧量,Biochemical Oxygen Demand,BOD5,-,mg/L
龍德大橋,Longdeda Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8315600,24.6323640,334187.75,2725313.15,2015-07-09,溶氧(電極法),Dissolved Oxygen,DO,-,mg/L
龍德大橋,Longdeda Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8315600,24.6323640,334187.75,2725313.15,2015-07-09,懸浮固體,Suspended Solid,SS,-,mg/L
龍德大橋,Longdeda Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8315600,24.6323640,334187.75,2725313.15,2015-07-09,氣溫,Temperature,TMP,-,℃
龍德大橋,Longdeda Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8315600,24.6323640,334187.75,2725313.15,2015-07-09,導電度,Conductivity,EC,-,μmho/cm25℃
龍德大橋,Longdeda Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8315600,24.6323640,334187.75,2725313.15,2015-07-09,酸鹼值,pH,pH,-,
龍德大橋,Longdeda Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8315600,24.6323640,334187.75,2725313.15,2015-07-09,水溫,Water Temperature,WT,-,℃
龍德大橋,Longdeda Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8315600,24.6323640,334187.75,2725313.15,2015-07-09,河川污染分類指標,River Pollution Index,RPI,-,
新城橋,Sincheng Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8123420,24.6152880,332253.11,2723410.22,2015-07-09,大腸桿菌群,Coliform Group,Coliform,1500,CFU/100mL
新城橋,Sincheng Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8123420,24.6152880,332253.11,2723410.22,2015-07-09,溶氧飽和度,Dissolved Oxygen Saturation,DOS,105.7,%
新城橋,Sincheng Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8123420,24.6152880,332253.11,2723410.22,2015-07-09,氯鹽,Chloride,Cl,-,mg/L
新城橋,Sincheng Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8123420,24.6152880,332253.11,2723410.22,2015-07-09,氨氮,NH3-N,NH3-N,0.02,mg/L
新城橋,Sincheng Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8123420,24.6152880,332253.11,2723410.22,2015-07-09,化學需氧量,Chemical Oxygen Demand,COD,5.5,mg/L
新城橋,Sincheng Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8123420,24.6152880,332253.11,2723410.22,2015-07-09,生化需氧量,Biochemical Oxygen Demand,BOD5,<1.0,mg/L
新城橋,Sincheng Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8123420,24.6152880,332253.11,2723410.22,2015-07-09,溶氧(電極法),Dissolved Oxygen,DO,8.3,mg/L
新城橋,Sincheng Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8123420,24.6152880,332253.11,2723410.22,2015-07-09,懸浮固體,Suspended Solid,SS,1.7,mg/L
新城橋,Sincheng Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8123420,24.6152880,332253.11,2723410.22,2015-07-09,氣溫,Temperature,TMP,31.2,℃
新城橋,Sincheng Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8123420,24.6152880,332253.11,2723410.22,2015-07-09,導電度,Conductivity,EC,232,μmho/cm25℃
新城橋,Sincheng Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8123420,24.6152880,332253.11,2723410.22,2015-07-09,酸鹼值,pH,pH,8.3,
新城橋,Sincheng Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8123420,24.6152880,332253.11,2723410.22,2015-07-09,水溫,Water Temperature,WT,26.9,℃
新城橋,Sincheng Bridge,宜蘭縣,蘇澳鎮,新城溪流域,新城溪,121.8123420,24.6152880,332253.11,2723410.22,2015-07-09,河川污染分類指標,River Pollution Index,RPI,1.0,
白米橋,Bimei Bridge,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8537200,24.5961700,336456.16,2721317.91,2015-07-08,大腸桿菌群,Coliform Group,Coliform,5100,CFU/100mL
白米橋,Bimei Bridge,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8537200,24.5961700,336456.16,2721317.91,2015-07-08,溶氧飽和度,Dissolved Oxygen Saturation,DOS,92.1,%
白米橋,Bimei Bridge,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8537200,24.5961700,336456.16,2721317.91,2015-07-08,氯鹽,Chloride,Cl,-,mg/L
白米橋,Bimei Bridge,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8537200,24.5961700,336456.16,2721317.91,2015-07-08,氨氮,NH3-N,NH3-N,0.13,mg/L
白米橋,Bimei Bridge,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8537200,24.5961700,336456.16,2721317.91,2015-07-08,化學需氧量,Chemical Oxygen Demand,COD,<4.0,mg/L
白米橋,Bimei Bridge,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8537200,24.5961700,336456.16,2721317.91,2015-07-08,生化需氧量,Biochemical Oxygen Demand,BOD5,<1.0,mg/L
白米橋,Bimei Bridge,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8537200,24.5961700,336456.16,2721317.91,2015-07-08,溶氧(電極法),Dissolved Oxygen,DO,7.5,mg/L
白米橋,Bimei Bridge,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8537200,24.5961700,336456.16,2721317.91,2015-07-08,懸浮固體,Suspended Solid,SS,2.2,mg/L
白米橋,Bimei Bridge,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8537200,24.5961700,336456.16,2721317.91,2015-07-08,氣溫,Temperature,TMP,32.9,℃
白米橋,Bimei Bridge,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8537200,24.5961700,336456.16,2721317.91,2015-07-08,導電度,Conductivity,EC,258,μmho/cm25℃
白米橋,Bimei Bridge,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8537200,24.5961700,336456.16,2721317.91,2015-07-08,酸鹼值,pH,pH,7.2,
白米橋,Bimei Bridge,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8537200,24.5961700,336456.16,2721317.91,2015-07-08,水溫,Water Temperature,WT,24.7,℃
白米橋,Bimei Bridge,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8537200,24.5961700,336456.16,2721317.91,2015-07-08,河川污染分類指標,River Pollution Index,RPI,1.0,
永樂里,Yunlali,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8445590,24.5737170,335543.68,2718825.29,2015-07-08,大腸桿菌群,Coliform Group,Coliform,-,CFU/100mL
永樂里,Yunlali,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8445590,24.5737170,335543.68,2718825.29,2015-07-08,溶氧飽和度,Dissolved Oxygen Saturation,DOS,-,%
永樂里,Yunlali,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8445590,24.5737170,335543.68,2718825.29,2015-07-08,氯鹽,Chloride,Cl,-,mg/L
永樂里,Yunlali,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8445590,24.5737170,335543.68,2718825.29,2015-07-08,氨氮,NH3-N,NH3-N,-,mg/L
永樂里,Yunlali,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8445590,24.5737170,335543.68,2718825.29,2015-07-08,化學需氧量,Chemical Oxygen Demand,COD,-,mg/L
永樂里,Yunlali,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8445590,24.5737170,335543.68,2718825.29,2015-07-08,生化需氧量,Biochemical Oxygen Demand,BOD5,-,mg/L
永樂里,Yunlali,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8445590,24.5737170,335543.68,2718825.29,2015-07-08,溶氧(電極法),Dissolved Oxygen,DO,-,mg/L
永樂里,Yunlali,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8445590,24.5737170,335543.68,2718825.29,2015-07-08,懸浮固體,Suspended Solid,SS,-,mg/L
永樂里,Yunlali,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8445590,24.5737170,335543.68,2718825.29,2015-07-08,氣溫,Temperature,TMP,-,℃
永樂里,Yunlali,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8445590,24.5737170,335543.68,2718825.29,2015-07-08,導電度,Conductivity,EC,-,μmho/cm25℃
永樂里,Yunlali,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8445590,24.5737170,335543.68,2718825.29,2015-07-08,酸鹼值,pH,pH,-,
永樂里,Yunlali,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8445590,24.5737170,335543.68,2718825.29,2015-07-08,水溫,Water Temperature,WT,-,℃
永樂里,Yunlali,宜蘭縣,蘇澳鎮,蘇澳溪流域,蘇澳溪,121.8445590,24.5737170,335543.68,2718825.29,2015-07-08,河川污染分類指標,River Pollution Index,RPI,-,
南澳橋,Nanao Bridge,宜蘭縣,蘇澳鎮,南澳溪流域,南澳溪,121.7885990,24.4602920,329947.07,2706228.53,2015-07-08,大腸桿菌群,Coliform Group,Coliform,190,CFU/100mL
南澳橋,Nanao Bridge,宜蘭縣,蘇澳鎮,南澳溪流域,南澳溪,121.7885990,24.4602920,329947.07,2706228.53,2015-07-08,溶氧飽和度,Dissolved Oxygen Saturation,DOS,109.2,%
南澳橋,Nanao Bridge,宜蘭縣,蘇澳鎮,南澳溪流域,南澳溪,121.7885990,24.4602920,329947.07,2706228.53,2015-07-08,氯鹽,Chloride,Cl,-,mg/L
南澳橋,Nanao Bridge,宜蘭縣,蘇澳鎮,南澳溪流域,南澳溪,121.7885990,24.4602920,329947.07,2706228.53,2015-07-08,氨氮,NH3-N,NH3-N,0.01,mg/L
南澳橋,Nanao Bridge,宜蘭縣,蘇澳鎮,南澳溪流域,南澳溪,121.7885990,24.4602920,329947.07,2706228.53,2015-07-08,化學需氧量,Chemical Oxygen Demand,COD,<4.0,mg/L
南澳橋,Nanao Bridge,宜蘭縣,蘇澳鎮,南澳溪流域,南澳溪,121.7885990,24.4602920,329947.07,2706228.53,2015-07-08,生化需氧量,Biochemical Oxygen Demand,BOD5,<1.0,mg/L
南澳橋,Nanao Bridge,宜蘭縣,蘇澳鎮,南澳溪流域,南澳溪,121.7885990,24.4602920,329947.07,2706228.53,2015-07-08,溶氧(電極法),Dissolved Oxygen,DO,8.3,mg/L
南澳橋,Nanao Bridge,宜蘭縣,蘇澳鎮,南澳溪流域,南澳溪,121.7885990,24.4602920,329947.07,2706228.53,2015-07-08,懸浮固體,Suspended Solid,SS,16.6,mg/L
南澳橋,Nanao Bridge,宜蘭縣,蘇澳鎮,南澳溪流域,南澳溪,121.7885990,24.4602920,329947.07,2706228.53,2015-07-08,氣溫,Temperature,TMP,32.8,℃
南澳橋,Nanao Bridge,宜蘭縣,蘇澳鎮,南澳溪流域,南澳溪,121.7885990,24.4602920,329947.07,2706228.53,2015-07-08,導電度,Conductivity,EC,294,μmho/cm25℃
南澳橋,Nanao Bridge,宜蘭縣,蘇澳鎮,南澳溪流域,南澳溪,121.7885990,24.4602920,329947.07,2706228.53,2015-07-08,酸鹼值,pH,pH,8.5,
南澳橋,Nanao Bridge,宜蘭縣,蘇澳鎮,南澳溪流域,南澳溪,121.7885990,24.4602920,329947.07,2706228.53,2015-07-08,水溫,Water Temperature,WT,28.4,℃
南澳橋,Nanao Bridge,宜蘭縣,蘇澳鎮,南澳溪流域,南澳溪,121.7885990,24.4602920,329947.07,2706228.53,2015-07-08,河川污染分類指標,River Pollution Index,RPI,1.0,
澳尾橋,Aowei Bridge,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7800210,24.4491420,329084.39,2704988.59,2015-07-08,大腸桿菌群,Coliform Group,Coliform,150,CFU/100mL
澳尾橋,Aowei Bridge,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7800210,24.4491420,329084.39,2704988.59,2015-07-08,溶氧飽和度,Dissolved Oxygen Saturation,DOS,139.1,%
澳尾橋,Aowei Bridge,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7800210,24.4491420,329084.39,2704988.59,2015-07-08,氯鹽,Chloride,Cl,-,mg/L
澳尾橋,Aowei Bridge,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7800210,24.4491420,329084.39,2704988.59,2015-07-08,氨氮,NH3-N,NH3-N,<0.01,mg/L
澳尾橋,Aowei Bridge,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7800210,24.4491420,329084.39,2704988.59,2015-07-08,化學需氧量,Chemical Oxygen Demand,COD,<4.0,mg/L
澳尾橋,Aowei Bridge,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7800210,24.4491420,329084.39,2704988.59,2015-07-08,生化需氧量,Biochemical Oxygen Demand,BOD5,<1.0,mg/L
澳尾橋,Aowei Bridge,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7800210,24.4491420,329084.39,2704988.59,2015-07-08,溶氧(電極法),Dissolved Oxygen,DO,9.9,mg/L
澳尾橋,Aowei Bridge,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7800210,24.4491420,329084.39,2704988.59,2015-07-08,懸浮固體,Suspended Solid,SS,5.0,mg/L
澳尾橋,Aowei Bridge,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7800210,24.4491420,329084.39,2704988.59,2015-07-08,氣溫,Temperature,TMP,32.0,℃
澳尾橋,Aowei Bridge,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7800210,24.4491420,329084.39,2704988.59,2015-07-08,導電度,Conductivity,EC,270,μmho/cm25℃
澳尾橋,Aowei Bridge,宜蘭縣,南澳鄉,南澳溪流域,南澳溪,121.7800210,24.4491420,329084.39,2704988.59,2015-07-08,酸鹼值,pH,pH,8.7,
